Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
receptor expression-enhancing protein 1 isoform X1,TRUE,TRUE,TRUE
WD repeat domain phosphoinositide-interacting protein 4 isoform X2,TRUE,TRUE,TRUE
"beta-1,4-galactosyltransferase 7 isoform X3",TRUE,TRUE,TRUE
clathrin heavy chain 1 isoform X1,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 178,TRUE,TRUE,TRUE
proSAAS,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily E member 3,TRUE,TRUE,TRUE
IQ domain-containing protein E isoform X2,TRUE,TRUE,TRUE
claudin-8,TRUE,TRUE,TRUE
cyclic AMP-dependent transcription factor ATF-2 isoform X2,TRUE,TRUE,TRUE
pentraxin-related protein PTX3,TRUE,TRUE,TRUE
protein disulfide-isomerase A6,TRUE,TRUE,TRUE
transmembrane protein 150A isoform X1,TRUE,TRUE,TRUE
centrosomal protein of 131 kDa isoform X2,TRUE,TRUE,TRUE
protein AATF isoform X2,TRUE,TRUE,TRUE
"malonate--CoA ligase ACSF3, mitochondrial isoform X2",TRUE,TRUE,TRUE
riboflavin kinase,TRUE,TRUE,TRUE
somatostatin receptor type 3,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit beta isoform X1,TRUE,TRUE,TRUE
thymidylate synthase,TRUE,TRUE,TRUE
G-protein coupled receptor 182,TRUE,TRUE,TRUE
maestro heat-like repeat-containing protein family member 1 isoform X1,TRUE,TRUE,TRUE
solute carrier organic anion transporter family member 2B1 isoform X2,TRUE,TRUE,TRUE
WW domain-containing oxidoreductase isoform X1,TRUE,TRUE,TRUE
tRNA (guanine-N(7)-)-methyltransferase isoform X1,TRUE,TRUE,TRUE
tubulin-specific chaperone A,TRUE,TRUE,TRUE
"succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial isoform X1",TRUE,TRUE,TRUE
RILP-like protein 1 isoform X2,TRUE,TRUE,TRUE
endoplasmic reticulum membrane sensor NFE2L1 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 518A,TRUE,TRUE,TRUE
"heat shock transcription factor, X-linked member 3-like",TRUE,TRUE,TRUE
RNA-binding protein 39 isoform X5,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,TRUE,TRUE,TRUE
ETS-related transcription factor Elf-1 isoform X2,TRUE,TRUE,TRUE
sodium/myo-inositol cotransporter,TRUE,TRUE,TRUE
lysine-specific demethylase 5C isoform X2,TRUE,TRUE,TRUE
thrombospondin type-1 domain-containing protein 7B,TRUE,TRUE,TRUE
vascular endothelial growth factor B isoform X1,TRUE,TRUE,TRUE
zinc finger protein GLIS1,TRUE,TRUE,TRUE
arginine/serine-rich coiled-coil protein 2 isoform X2,TRUE,TRUE,TRUE
olfactory receptor 4X2-like,TRUE,TRUE,TRUE
MAP7 domain-containing protein 1 isoform X3,TRUE,TRUE,TRUE
transducin-like enhancer protein 4 isoform X2,TRUE,TRUE,TRUE
ATPase MORC2 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 140 isoform X2,TRUE,TRUE,TRUE
actin-related protein 5,TRUE,TRUE,TRUE
glucocorticoid modulatory element-binding protein 2 isoform X1,TRUE,TRUE,TRUE
UBA-like domain-containing protein 2 isoform X1,TRUE,TRUE,TRUE
tumor necrosis factor ligand superfamily member 15,TRUE,TRUE,TRUE
RNA-binding protein 3 isoform X2,TRUE,TRUE,TRUE
pleckstrin homology domain-containing family A member 5 isoform X1,TRUE,TRUE,TRUE
stathmin,TRUE,TRUE,TRUE
homeobox protein GBX-2,TRUE,TRUE,TRUE
beta-citrylglutamate synthase B,TRUE,TRUE,TRUE
"spectrin alpha chain, non-erythrocytic 1 isoform X1",TRUE,TRUE,TRUE
glycine receptor subunit alpha-4,TRUE,TRUE,TRUE
"ribosome-releasing factor 2, mitochondrial isoform X1",TRUE,TRUE,TRUE
ruvB-like 1,TRUE,TRUE,TRUE
"splicing factor, suppressor of white-apricot homolog isoform X2",TRUE,TRUE,TRUE
"keratin, type II cuticular Hb3",TRUE,TRUE,TRUE
centrosomal protein of 85 kDa isoform X2,TRUE,TRUE,TRUE
putative olfactory receptor 10D4,TRUE,TRUE,TRUE
acetylcholine receptor subunit alpha,TRUE,TRUE,TRUE
claudin-3,TRUE,TRUE,TRUE
nucleosome assembly protein 1-like 4 isoform X1,TRUE,TRUE,TRUE
BTB/POZ domain-containing protein 9 isoform X2,TRUE,TRUE,TRUE
barrier-to-autointegration factor,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 22,TRUE,TRUE,TRUE
TSC22 domain family protein 2 isoform X2,TRUE,TRUE,TRUE
kelch-like protein 10,TRUE,TRUE,TRUE
oxidoreductase HTATIP2 isoform X2,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: zinc finger CCHC domain-containing protein 18,TRUE,TRUE,TRUE
syncollin,TRUE,TRUE,TRUE
heterochromatin protein 1-binding protein 3 isoform X2,TRUE,TRUE,TRUE
TBC1 domain family member 13 isoform X1,TRUE,TRUE,TRUE
beta-crystallin A3,TRUE,TRUE,TRUE
BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform X1,TRUE,TRUE,TRUE
L-lactate dehydrogenase A-like 6B,TRUE,TRUE,TRUE
lymphocyte antigen 6E,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase RNF169,TRUE,TRUE,TRUE
inositol hexakisphosphate kinase 2,TRUE,TRUE,TRUE
"type 2 lactosamine alpha-2,3-sialyltransferase isoform X2",TRUE,TRUE,TRUE
mitochondrial proton/calcium exchanger protein isoform X1,TRUE,TRUE,TRUE
regulatory-associated protein of mTOR isoform X1,TRUE,TRUE,TRUE
2-aminoethanethiol dioxygenase,TRUE,TRUE,TRUE
histone-lysine N-methyltransferase SETD5 isoform X4,TRUE,TRUE,TRUE
uncharacterized protein C20orf141 homolog,TRUE,TRUE,TRUE
procathepsin L,TRUE,TRUE,TRUE
leucine-rich repeat transmembrane neuronal protein 4,TRUE,TRUE,TRUE
transmembrane protein 160,TRUE,TRUE,TRUE
regulator of G-protein signaling 19 isoform X1,TRUE,TRUE,TRUE
X-linked interleukin-1 receptor accessory protein-like 2,TRUE,TRUE,TRUE
MORF4 family-associated protein 1,TRUE,TRUE,TRUE
sororin,TRUE,TRUE,TRUE
endothelial PAS domain-containing protein 1,TRUE,TRUE,TRUE
serine/Arginine-related protein 53,TRUE,TRUE,TRUE
A-kinase anchor protein 12 isoform X1,TRUE,TRUE,TRUE
striatin-interacting protein 2 isoform X2,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 12-like protein 2,TRUE,TRUE,TRUE
"nascent polypeptide-associated complex subunit alpha, muscle-specific form-like",TRUE,TRUE,TRUE
olfactory receptor 2B2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase XIAP,TRUE,TRUE,TRUE
melanocortin receptor 3,TRUE,TRUE,TRUE
transcription factor Dp-2 isoform X4,TRUE,TRUE,TRUE
leucine-rich repeat-containing protein 4C,TRUE,TRUE,TRUE
RNA-binding protein 42 isoform X1,TRUE,TRUE,TRUE
"beta-1,4-galactosyltransferase 7 isoform X1",TRUE,TRUE,TRUE
"protein PET117 homolog, mitochondrial",TRUE,TRUE,TRUE
lysine--tRNA ligase isoform X2,TRUE,TRUE,TRUE
kinesin-like protein KIF1C isoform X2,TRUE,TRUE,TRUE
homeobox protein Hox-A5,TRUE,TRUE,TRUE
GTPase IMAP family member GIMD1,TRUE,TRUE,TRUE
myristoylated alanine-rich C-kinase substrate,TRUE,TRUE,TRUE
inter-alpha-trypsin inhibitor heavy chain H4 isoform X1,TRUE,TRUE,TRUE
guanylate kinase isoform X2,TRUE,TRUE,TRUE
"phospholipase A2, membrane associated-like",TRUE,TRUE,TRUE
tetratricopeptide repeat protein 7B isoform X5,TRUE,TRUE,TRUE
AMMECR1-like protein isoform X2,TRUE,TRUE,TRUE
transmembrane 6 superfamily member 2,TRUE,TRUE,TRUE
translocon-associated protein subunit delta isoform X2,TRUE,TRUE,TRUE
GTPase-activating protein and VPS9 domain-containing protein 1 isoform X2,TRUE,TRUE,TRUE
cleavage and polyadenylation specificity factor subunit 4 isoform X1,TRUE,TRUE,TRUE
nascent polypeptide-associated complex subunit alpha isoform X1,TRUE,TRUE,TRUE
serine-threonine kinase receptor-associated protein isoform X1,TRUE,TRUE,TRUE
transmembrane protein 141,TRUE,TRUE,TRUE
leucine-rich repeat and death domain-containing protein 1,TRUE,TRUE,TRUE
B-cell CLL/lymphoma 9-like protein isoform X1,TRUE,TRUE,TRUE
anosmin-1,TRUE,TRUE,TRUE
nuclear receptor subfamily 4 group A member 3 isoform X2,TRUE,TRUE,TRUE
"glutamate receptor ionotropic, NMDA 2D",TRUE,TRUE,TRUE
trafficking protein particle complex subunit 9 isoform X2,TRUE,TRUE,TRUE
activated CDC42 kinase 1 isoform X8,TRUE,TRUE,TRUE
transmembrane protein 182 isoform X2,TRUE,TRUE,TRUE
tyrosine-protein phosphatase non-receptor type substrate 1 isoform X1,TRUE,TRUE,TRUE
transmembrane 7 superfamily member 3,TRUE,TRUE,TRUE
DNA-binding protein RFX2 isoform X2,TRUE,TRUE,TRUE
uncharacterized protein CXorf65 homolog,TRUE,TRUE,TRUE
kelch repeat and BTB domain-containing protein 6,TRUE,TRUE,TRUE
splicing regulatory glutamine/lysine-rich protein 1 isoform X1,TRUE,TRUE,TRUE
protein MAK16 homolog,TRUE,TRUE,TRUE
tyrosine-protein kinase ITK/TSK,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein H isoform X5,TRUE,TRUE,TRUE
alpha-actinin-3 isoform X1,TRUE,TRUE,TRUE
"spermatogenesis-associated protein 19, mitochondrial",TRUE,TRUE,TRUE
protein NDNF,TRUE,TRUE,TRUE
doublesex- and mab-3-related transcription factor 2 isoform X2,TRUE,TRUE,TRUE
protein adenylyltransferase FICD isoform X2,TRUE,TRUE,TRUE
TNFAIP3-interacting protein 1 isoform X3,TRUE,TRUE,TRUE
F-box/WD repeat-containing protein 1A isoform X3,TRUE,TRUE,TRUE
PRELI domain containing protein 3B,TRUE,TRUE,TRUE
WD repeat-containing protein 91 isoform X2,TRUE,TRUE,TRUE
deaminated glutathione amidase isoform X1,TRUE,TRUE,TRUE
protein-serine O-palmitoleoyltransferase porcupine isoform X1,TRUE,TRUE,TRUE
zinc finger protein 821 isoform X2,TRUE,TRUE,TRUE
ribosomal biogenesis protein LAS1L isoform X2,TRUE,TRUE,TRUE
cytosolic 5'-nucleotidase 1A,TRUE,TRUE,TRUE
inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X2,TRUE,TRUE,TRUE
trafficking protein particle complex subunit 13 isoform X1,TRUE,TRUE,TRUE
lysosome-associated membrane glycoprotein 2 isoform X2,TRUE,TRUE,TRUE
proline-rich protein 2-like,TRUE,TRUE,TRUE
PWWP domain-containing protein 2B,TRUE,TRUE,TRUE
tuftelin isoform X1,TRUE,TRUE,TRUE
methyl-CpG-binding domain protein 3 isoform X1,TRUE,TRUE,TRUE
arginyl-tRNA--protein transferase 1 isoform X1,TRUE,TRUE,TRUE
ubiquinol-cytochrome-c reductase complex assembly factor 3,TRUE,TRUE,TRUE
protein phosphatase 1E,TRUE,TRUE,TRUE
C->U-editing enzyme APOBEC-1,TRUE,TRUE,TRUE
small cysteine and glycine repeat-containing protein 7-like,TRUE,TRUE,TRUE
neuronal vesicle trafficking-associated protein 2,TRUE,TRUE,TRUE
Krueppel-like factor 15,TRUE,TRUE,TRUE
ethanolaminephosphotransferase 1,TRUE,TRUE,TRUE
AF4/FMR2 family member 1 isoform X3,TRUE,TRUE,TRUE
rho GTPase-activating protein 24 isoform X1,TRUE,TRUE,TRUE
cAMP-regulated phosphoprotein 21 isoform X8,TRUE,TRUE,TRUE
actin-related protein 2/3 complex subunit 1B,TRUE,TRUE,TRUE
atrial natriuretic peptide receptor 1,TRUE,TRUE,TRUE
mothers against decapentaplegic homolog 5,TRUE,TRUE,TRUE
vacuolar protein sorting-associated protein 37A,TRUE,TRUE,TRUE
integrin alpha-6 isoform X2,TRUE,TRUE,TRUE
"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 isoform X2",TRUE,TRUE,TRUE
adenylate kinase 8 isoform X3,TRUE,TRUE,TRUE
regulator of G-protein signaling 21,TRUE,TRUE,TRUE
WD repeat-containing protein 13 isoform X1,TRUE,TRUE,TRUE
chorion-specific transcription factor GCMa,TRUE,TRUE,TRUE
polycomb group RING finger protein 2 isoform X2,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase kinase 4 isoform X1,TRUE,TRUE,TRUE
vasopressin-neurophysin 2-copeptin,TRUE,TRUE,TRUE
eukaryotic initiation factor 4A-III,TRUE,TRUE,TRUE
"nuclear factor of activated T-cells, cytoplasmic 2 isoform X1",TRUE,TRUE,TRUE
mitochondrial import receptor subunit TOM22 homolog,TRUE,TRUE,TRUE
transmembrane protein 39B isoform X2,TRUE,TRUE,TRUE
general transcription factor II-I repeat domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
protachykinin-1 isoform X2,TRUE,TRUE,TRUE
small conductance calcium-activated potassium channel protein 3 isoform X2,TRUE,TRUE,TRUE
C-Maf-inducing protein isoform X1,TRUE,TRUE,TRUE
protein RD3-like,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 70,TRUE,TRUE,TRUE
toll-like receptor 10,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,TRUE,TRUE,TRUE
tumor suppressor candidate 2,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X8,TRUE,TRUE,TRUE
kelch repeat and BTB domain-containing protein 2,TRUE,TRUE,TRUE
testis-expressed protein 44,TRUE,TRUE,TRUE
neuronal cell adhesion molecule isoform X3,TRUE,TRUE,TRUE
protein FAM193B isoform X6,TRUE,TRUE,TRUE
WD repeat-containing protein 13 isoform X2,TRUE,TRUE,TRUE
myeloid-derived growth factor,TRUE,TRUE,TRUE
"elongation factor Ts, mitochondrial",TRUE,TRUE,TRUE
tudor domain-containing protein 5,TRUE,TRUE,TRUE
radial spoke head protein 3 homolog,TRUE,TRUE,TRUE
ADP-ribosylation factor-like protein 6-interacting protein 4 isoform X1,TRUE,TRUE,TRUE
breast cancer anti-estrogen resistance protein 3 isoform X3,TRUE,TRUE,TRUE
heat shock protein HSP 90-alpha,TRUE,TRUE,TRUE
WAP four-disulfide core domain protein 8,TRUE,TRUE,TRUE
meiosis initiator protein,TRUE,TRUE,TRUE
matrix metalloproteinase-20,TRUE,TRUE,TRUE
olfactory receptor 4F6-like,TRUE,TRUE,TRUE
fibulin-5 isoform X1,TRUE,TRUE,TRUE
calcium homeostasis modulator protein 1,TRUE,TRUE,TRUE
nuclear receptor 2C2-associated protein,TRUE,TRUE,TRUE
"leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2",TRUE,TRUE,TRUE
uncharacterized protein C4orf50 homolog,TRUE,TRUE,TRUE
drebrin-like protein isoform X1,TRUE,TRUE,TRUE
high affinity immunoglobulin epsilon receptor subunit beta,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein A3 isoform X3,TRUE,TRUE,TRUE
atrophin-1 isoform X1,TRUE,TRUE,TRUE
MEF2-activating motif and SAP domain-containing transcriptional regulator isoform X3,TRUE,TRUE,TRUE
small VCP/p97-interacting protein,TRUE,TRUE,TRUE
carbohydrate sulfotransferase 7,TRUE,TRUE,TRUE
sestrin-3,TRUE,TRUE,TRUE
shadow of prion protein,TRUE,TRUE,TRUE
P2Y purinoceptor 13,TRUE,TRUE,TRUE
disks large homolog 4 isoform X3,TRUE,TRUE,TRUE
coiled-coil and C2 domain-containing protein 1A isoform X1,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: paraneoplastic antigen-like protein 8B,TRUE,TRUE,TRUE
PAK4-inhibitor INKA1,TRUE,TRUE,TRUE
transcription factor COE3 isoform X8,TRUE,TRUE,TRUE
box C/D snoRNA protein 1,TRUE,TRUE,TRUE
MANSC domain-containing protein 1,TRUE,TRUE,TRUE
MOB kinase activator 2 isoform X3,TRUE,TRUE,TRUE
sorbitol dehydrogenase,TRUE,TRUE,TRUE
dehydrogenase/reductase SDR family member 7B isoform X2,TRUE,TRUE,TRUE
uncharacterized protein C3orf20 homolog,TRUE,TRUE,TRUE
double-stranded RNA-specific editase B2,TRUE,TRUE,TRUE
adenylosuccinate synthetase isozyme 2,TRUE,TRUE,TRUE
retinoic acid early transcript 1E,TRUE,TRUE,TRUE
rho-related GTP-binding protein RhoH,TRUE,TRUE,TRUE
testis-expressed protein 36,TRUE,TRUE,TRUE
neural cell adhesion molecule 1 isoform X2,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase 3 isoform X1,TRUE,TRUE,TRUE
olfactory receptor 13C2,TRUE,TRUE,TRUE
histone H2A type 1,TRUE,TRUE,TRUE
transmembrane protein 143 isoform X2,TRUE,TRUE,TRUE
actin-histidine N-methyltransferase isoform X1,TRUE,TRUE,TRUE
ubiquitin-associated protein 1-like,TRUE,TRUE,TRUE
E3 ubiquitin-protein transferase MAEA isoform X2,TRUE,TRUE,TRUE
"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial isoform X1",TRUE,TRUE,TRUE
neuropeptides B/W receptor type 2,TRUE,TRUE,TRUE
rho guanine nucleotide exchange factor 7 isoform X2,TRUE,TRUE,TRUE
alpha-2C adrenergic receptor,TRUE,TRUE,TRUE
collagen alpha-1(XXV) chain,TRUE,TRUE,TRUE
ferritin heavy chain-like,TRUE,TRUE,TRUE
vesicle-associated membrane protein 8,TRUE,TRUE,TRUE
protein FAM13C isoform X1,TRUE,TRUE,TRUE
pseudouridylate synthase 7 homolog,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit delta isoform X1,TRUE,TRUE,TRUE
transcription factor COE1 isoform X1,TRUE,TRUE,TRUE
putative dimethylaniline monooxygenase [N-oxide-forming] 6,TRUE,TRUE,TRUE
U1 small nuclear ribonucleoprotein 70 kDa isoform X2,TRUE,TRUE,TRUE
stabilizer of axonemal microtubules 1,TRUE,TRUE,TRUE
tropomyosin alpha-4 chain isoform X1,TRUE,TRUE,TRUE
CD320 antigen,TRUE,TRUE,TRUE
double-stranded RNA-specific adenosine deaminase isoform X3,TRUE,TRUE,TRUE
choline transporter-like protein 1 isoform X3,TRUE,TRUE,TRUE
ran guanine nucleotide release factor isoform X2,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform isoform X2,TRUE,TRUE,TRUE
protein O-mannosyl-transferase 2 isoform X1,TRUE,TRUE,TRUE
granzyme A,TRUE,TRUE,TRUE
fibronectin isoform X10,TRUE,TRUE,TRUE
homeobox protein BarH-like 1,TRUE,TRUE,TRUE
microfibrillar-associated protein 5 isoform X2,TRUE,TRUE,TRUE
peptidyl-glycine alpha-amidating monooxygenase isoform X1,TRUE,TRUE,TRUE
psoriasis susceptibility 1 candidate gene 2 protein,TRUE,TRUE,TRUE
potassium channel subfamily K member 1,TRUE,TRUE,TRUE
pre-mRNA 3'-end-processing factor FIP1 isoform X1,TRUE,TRUE,TRUE
HEAT repeat-containing protein 5A isoform X3,TRUE,TRUE,TRUE
transcription initiation factor TFIID subunit 8 isoform X2,TRUE,TRUE,TRUE
protein-L-isoaspartate O-methyltransferase domain-containing protein 2 isoform X1,TRUE,TRUE,TRUE
transmembrane protein 174,TRUE,TRUE,TRUE
BCAS3 microtubule associated cell migration factor isoform X4,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X8,TRUE,TRUE,TRUE
CCAAT/enhancer-binding protein alpha,TRUE,TRUE,TRUE
dnaJ homolog subfamily B member 5,TRUE,TRUE,TRUE
dedicator of cytokinesis protein 9 isoform X5,TRUE,TRUE,TRUE
alpha/beta hydrolase domain-containing protein 17C,TRUE,TRUE,TRUE
olfactory receptor 4K3,TRUE,TRUE,TRUE
histone H3.3A-like,TRUE,TRUE,TRUE
cbp/p300-interacting transactivator 2,TRUE,TRUE,TRUE
leucine-rich repeat and calponin homology domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase MGRN1 isoform X1,TRUE,TRUE,TRUE
MAP3K12-binding inhibitory protein 1 isoform X2,TRUE,TRUE,TRUE
structural maintenance of chromosomes protein 1A isoform X1,TRUE,TRUE,TRUE
N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase isoform X1,TRUE,TRUE,TRUE
peroxisomal acyl-coenzyme A oxidase 1 isoform X2,TRUE,TRUE,TRUE
myosin-1,TRUE,TRUE,TRUE
ras association domain-containing protein 4 isoform X2,TRUE,TRUE,TRUE
von Willebrand factor A domain-containing protein 5A,TRUE,TRUE,TRUE
transmembrane protein 161A isoform X2,TRUE,TRUE,TRUE
fasciculation and elongation protein zeta-1,TRUE,TRUE,TRUE
protein PRRC2B isoform X5,TRUE,TRUE,TRUE
methenyltetrahydrofolate synthase domain-containing protein isoform X1,TRUE,TRUE,TRUE
RISC-loading complex subunit TARBP2 isoform X2,TRUE,TRUE,TRUE
ATP-binding cassette sub-family D member 1,TRUE,TRUE,TRUE
acyl-CoA-binding domain-containing protein 4 isoform X1,TRUE,TRUE,TRUE
beta-galactosidase-1-like protein isoform X1,TRUE,TRUE,TRUE
semaphorin-4B isoform X1,TRUE,TRUE,TRUE
calcium-binding protein 8,TRUE,TRUE,TRUE
neurexophilin-1,TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase 47 isoform X2,TRUE,TRUE,TRUE
UAP56-interacting factor,TRUE,TRUE,TRUE
"beta-1,4-galactosyltransferase 2",TRUE,TRUE,TRUE
kynurenine--oxoglutarate transaminase 1 isoform X2,TRUE,TRUE,TRUE
homeobox even-skipped homolog protein 2,TRUE,TRUE,TRUE
protein FAM199X,TRUE,TRUE,TRUE
tubulin alpha-1B chain,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase Itchy homolog isoform X2,TRUE,TRUE,TRUE
uncharacterized protein C1orf185 homolog,TRUE,TRUE,TRUE
homeobox protein Hox-C9,TRUE,TRUE,TRUE
serine/threonine-protein kinase A-Raf isoform X2,TRUE,TRUE,TRUE
mothers against decapentaplegic homolog 4,TRUE,TRUE,TRUE
putative C->U-editing enzyme APOBEC-4,TRUE,TRUE,TRUE
scavenger receptor class F member 1 isoform X2,TRUE,TRUE,TRUE
signal transducer and activator of transcription 2 isoform X1,TRUE,TRUE,TRUE
mitochondrial-processing peptidase subunit beta,TRUE,TRUE,TRUE
multidrug resistance-associated protein 1 isoform X3,TRUE,TRUE,TRUE
periplakin isoform X2,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase 4 isoform X2,TRUE,TRUE,TRUE
cystatin-8,TRUE,TRUE,TRUE
spermidine/spermine N(1)-acetyltransferase-like protein 1,TRUE,TRUE,TRUE
tyrosyl-DNA phosphodiesterase 1 isoform X1,TRUE,TRUE,TRUE
"beta-1,4 N-acetylgalactosaminyltransferase 2",TRUE,TRUE,TRUE
DNA-binding protein RFXANK isoform X2,TRUE,TRUE,TRUE
glutathione synthetase isoform X1,TRUE,TRUE,TRUE
bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 3,TRUE,TRUE,TRUE
death-associated protein 1,TRUE,TRUE,TRUE
probable ATP-dependent RNA helicase DDX17 isoform X1,TRUE,TRUE,TRUE
"NAD(P)H pyrophosphatase NUDT13, mitochondrial isoform X1",TRUE,TRUE,TRUE
BEN domain-containing protein 7 isoform X4,TRUE,TRUE,TRUE
laminin subunit beta-1,TRUE,TRUE,TRUE
cyclin-A2,TRUE,TRUE,TRUE
regulator of G-protein signaling 19 isoform X2,TRUE,TRUE,TRUE
treslin,TRUE,TRUE,TRUE
docking protein 6,TRUE,TRUE,TRUE
olfactory receptor 13C7-like,TRUE,TRUE,TRUE
stonin-2 isoform X2,TRUE,TRUE,TRUE
tumor protein 63 isoform X1,TRUE,TRUE,TRUE
"iron-sulfur cluster assembly 2 homolog, mitochondrial isoform X2",TRUE,TRUE,TRUE
chymotrypsin-like elastase family member 1,TRUE,TRUE,TRUE
natriuretic peptides A,TRUE,TRUE,TRUE
protein LDOC1,TRUE,TRUE,TRUE
dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform X2,TRUE,TRUE,TRUE
single-stranded DNA-binding protein 4 isoform X4,TRUE,TRUE,TRUE
nuclear receptor subfamily 4 group A member 2 isoform X3,TRUE,TRUE,TRUE
G-protein coupled receptor 26,TRUE,TRUE,TRUE
uncharacterized protein C2orf74 homolog,TRUE,TRUE,TRUE
lysophospholipase D GDPD3 isoform X1,TRUE,TRUE,TRUE
pre-mRNA 3'-end-processing factor FIP1 isoform X12,TRUE,TRUE,TRUE
TBC1 domain family member 8 isoform X2,TRUE,TRUE,TRUE
protein FAM240C,TRUE,TRUE,TRUE
protein LYRIC isoform X1,TRUE,TRUE,TRUE
transmembrane 4 L6 family member 4,TRUE,TRUE,TRUE
E3 SUMO-protein ligase ZBED1,TRUE,TRUE,TRUE
vasoactive intestinal polypeptide receptor 2,TRUE,TRUE,TRUE
serine/threonine-protein kinase NIM1,TRUE,TRUE,TRUE
uncharacterized protein C13orf42 homolog,TRUE,TRUE,TRUE
myosin-IIIa,TRUE,TRUE,TRUE
lanosterol 14-alpha demethylase isoform X1,TRUE,TRUE,TRUE
uncharacterized protein C5orf52 homolog,TRUE,TRUE,TRUE
DDB1- and CUL4-associated factor 4 isoform X2,TRUE,TRUE,TRUE
CMRF35-like molecule 9 isoform X6,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 115 isoform X2,TRUE,TRUE,TRUE
transcription factor PU.1 isoform X1,TRUE,TRUE,TRUE
heparan sulfate glucosamine 3-O-sulfotransferase 3B1,TRUE,TRUE,TRUE
protein FAM76A isoform X1,TRUE,TRUE,TRUE
SAM and SH3 domain-containing protein 3,TRUE,TRUE,TRUE
peroxisomal acyl-coenzyme A oxidase 3 isoform X2,TRUE,TRUE,TRUE
"cGMP-dependent 3',5'-cyclic phosphodiesterase isoform X2",TRUE,TRUE,TRUE
membralin isoform X2,TRUE,TRUE,TRUE
Fc receptor-like protein 6,TRUE,TRUE,TRUE
barrier-to-autointegration factor-like protein,TRUE,TRUE,TRUE
carbohydrate deacetylase,TRUE,TRUE,TRUE
nucleoporin p54,TRUE,TRUE,TRUE
fibroblast growth factor 16,TRUE,TRUE,TRUE
protein BTG2,TRUE,TRUE,TRUE
zinc finger and BTB domain-containing protein 8A,TRUE,TRUE,TRUE
neurogranin,TRUE,TRUE,TRUE
trace amine-associated receptor 2,TRUE,TRUE,TRUE
ER membrane protein complex subunit 8,TRUE,TRUE,TRUE
"KH domain-containing, RNA-binding, signal transduction-associated protein 3 isoform X2",TRUE,TRUE,TRUE
ubiquitin carboxyl-terminal hydrolase CYLD isoform X2,TRUE,TRUE,TRUE
amyloid-beta A4 precursor protein-binding family B member 3 isoform X1,TRUE,TRUE,TRUE
stearoyl-CoA desaturase 5,TRUE,TRUE,TRUE
"glutamate receptor ionotropic, kainate 3",TRUE,TRUE,TRUE
breast cancer anti-estrogen resistance protein 3 isoform X2,TRUE,TRUE,TRUE
collagen alpha-1(III) chain,TRUE,TRUE,TRUE
RAB6A-GEF complex partner protein 2 isoform X1,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 4 regulatory subunit 3A isoform X1,TRUE,TRUE,TRUE
mitochondrial potassium channel ATP-binding subunit,TRUE,TRUE,TRUE
U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2,TRUE,TRUE,TRUE
creatine kinase B-type,TRUE,TRUE,TRUE
