Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
tachykinin-4 isoform X3,False,True,False
ras-like protein family member 10A,True,True,False
LOW QUALITY PROTEIN: synaptotagmin-16,True,False,False
poly(A) polymerase gamma isoform X5,False,False,True
telomeric repeat-binding factor 1 isoform X1,True,True,True
hyaluronidase-1,False,False,True
sarcoplasmic reticulum histidine-rich calcium-binding protein isoform X1,False,False,True
ecto-ADP-ribosyltransferase 5-like,True,True,False
coiled-coil domain-containing protein 178,True,True,True
ralBP1-associated Eps domain-containing protein 1 isoform X4,True,True,True
activator of 90 kDa heat shock protein ATPase homolog 2 isoform X1,False,True,False
protein FAM209-like,False,True,False
carboxypeptidase M isoform X1,True,False,True
syntaxin-3 isoform X3,True,False,True
probable inactive ribonuclease-like protein 12 isoform X3,True,False,False
LOW QUALITY PROTEIN: serine/threonine-protein kinase MARK2,True,False,False
HEAT repeat-containing protein 3,True,True,False
serine/threonine-protein kinase Nek4 isoform X4,False,False,True
disintegrin and metalloproteinase domain-containing protein 15 isoform X14,False,False,True
protein FAM89A,True,True,True
ensconsin,False,True,False
dual specificity mitogen-activated protein kinase kinase 2 isoform X2,True,False,True
TNFAIP3-interacting protein 3 isoform X1,False,False,True
C-type lectin domain family 5 member A isoform X7,False,False,True
connector enhancer of kinase suppressor of ras 3 isoform X1,True,False,True
protein aurora borealis isoform X4,True,False,False
ras-related protein Rab-4B isoform X1,True,True,False
partitioning defective 3 homolog isoform X9,True,False,True
histone deacetylase 7 isoform X4,True,True,True
rap guanine nucleotide exchange factor-like 1 isoform X1,False,False,True
diacylglycerol kinase alpha isoform X1,True,True,True
protein unc-13 homolog B isoform X1,True,True,True
diphthine methyltransferase isoform X2,True,False,False
chromobox protein homolog 8 isoform X1,False,True,False
receptor-type tyrosine-protein phosphatase F,False,True,False
tetraspanin-19,True,True,False
"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",True,True,True
olfactory receptor 52I1,True,False,False
glucose-6-phosphate exchanger SLC37A2,False,True,False
guanylate-binding protein 1 isoform X1,False,False,True
probable E3 ubiquitin-protein ligase MID2 isoform X3,True,False,True
"pyruvate dehydrogenase kinase, isozyme 4",False,True,True
basigin,True,True,True
neuronal acetylcholine receptor subunit alpha-3,True,True,False
"leucine-rich PPR motif-containing protein, mitochondrial isoform X1",False,False,True
ankyrin repeat domain-containing protein 45 isoform X2,False,False,True
5'-AMP-activated protein kinase subunit gamma-2 isoform X5,True,False,True
lysine-specific demethylase 6A-like isoform X4,True,False,False
ectonucleoside triphosphate diphosphohydrolase 3 isoform X1,True,False,False
olfactory receptor 5F1,True,False,False
exocyst complex component 3-like protein 4,False,True,True
delta(14)-sterol reductase LBR,True,True,True
inosine triphosphate pyrophosphatase,False,True,False
transcription factor 24,True,True,False
uncharacterized protein C3orf38 homolog isoform X1,True,True,True
calsyntenin-1 isoform X5,False,False,True
xyloside xylosyltransferase 1,False,True,False
cGMP-dependent protein kinase 2 isoform X1,False,False,True
olfactomedin-like protein 3 isoform X2,False,True,False
suppression of tumorigenicity 18 protein isoform X2,False,False,True
LOW QUALITY PROTEIN: DNA polymerase delta catalytic subunit,False,True,False
NLR family member X1 isoform X2,False,False,True
transcription factor Sp4 isoform X2,False,False,True
regulating synaptic membrane exocytosis protein 1 isoform X38,False,False,True
EF-hand calcium-binding domain-containing protein 3 isoform X1,False,False,True
synaptotagmin-7 isoform X7,True,False,True
small vasohibin-binding protein-like,False,False,True
rab11 family-interacting protein 3,True,True,False
spindle and centriole-associated protein 1 isoform X1,True,False,True
LOW QUALITY PROTEIN: prostacyclin synthase,True,False,False
protein FAM222A,False,True,False
transcription factor HIVEP2,True,False,True
homeobox protein cut-like 1 isoform X8,False,False,True
polycystic kidney disease 2-like 1 protein,False,True,False
protein unc-13 homolog C isoform X1,False,False,True
caspase recruitment domain-containing protein 11 isoform X2,False,False,True
interleukin-15 isoform X1,False,False,True
myotubularin-related protein 12,True,True,True
palmitoyltransferase ZDHHC15 isoform X1,True,False,True
F-box/LRR-repeat protein 7 isoform X2,False,True,False
chorionic somatomammotropin hormone 2-like,False,True,True
E3 ubiquitin-protein ligase RNF183 isoform X1,False,False,True
guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10,True,False,True
ruvB-like 2,True,True,True
malignant fibrous histiocytoma-amplified sequence 1 isoform X8,False,False,True
zinc finger protein 665-like isoform X3,False,False,True
ubiquitin-like modifier-activating enzyme ATG7 isoform X7,False,False,True
mast/stem cell growth factor receptor Kit isoform X1,True,False,True
serine/threonine-protein kinase PAK 3,True,True,False
multidrug and toxin extrusion protein 2 isoform X5,False,False,True
voltage-dependent T-type calcium channel subunit alpha-1H isoform X3,True,False,True
testis-specific Y-encoded-like protein 5,True,True,True
neuronal membrane glycoprotein M6-b isoform X2,True,False,True
zinc finger and BTB domain-containing protein 7B,True,False,True
osteoclast-associated immunoglobulin-like receptor isoform X2,False,False,True
epidermal growth factor receptor substrate 15-like 1 isoform X3,True,True,True
AT-rich interactive domain-containing protein 1B isoform X1,True,False,True
uncharacterized protein LOC123330956 isoform X5,False,False,True
protein MMS22-like isoform X2,True,False,True
GTP-binding protein 1 isoform X3,False,False,True
sorbin and SH3 domain-containing protein 1 isoform X46,True,False,False
translation initiation factor eIF-2B subunit delta isoform X1,False,True,True
protein ECT2 isoform X7,False,False,True
ciliary microtubule inner protein 1,True,False,False
protein TASOR 2 isoform X2,True,False,True
transmembrane protein 134 isoform X2,True,True,True
olfactory receptor 4D9-like,True,False,True
protein kinase C epsilon type,False,True,False
E3 ubiquitin-protein ligase pellino homolog 1 isoform X2,True,False,False
LOW QUALITY PROTEIN: FRAS1-related extracellular matrix protein 3-like,False,False,True
zinc finger C3H1 domain-containing protein,False,True,False
sialic acid-binding Ig-like lectin 11 isoform X2,False,False,True
inverted formin-2 isoform X1,True,False,True
SLIT-ROBO Rho GTPase-activating protein 2 isoform X9,False,False,True
cadherin-like protein 26 isoform X4,True,False,True
sodium/myo-inositol cotransporter 2,True,True,True
growth arrest-specific protein 7 isoform X8,False,False,True
protein quaking isoform X6,False,False,True
sideroflexin-1 isoform X1,True,False,True
patatin-like phospholipase domain-containing protein 6 isoform X1,True,True,True
P3 protein,True,True,True
zinc finger protein neuro-d4 isoform X5,True,False,True
chromobox protein homolog 6,False,True,True
TBC1 domain family member 4 isoform X2,True,False,True
ligand-dependent nuclear receptor corepressor-like protein isoform X5,True,False,True
sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform X1,True,True,False
guanylate cyclase soluble subunit beta-1 isoform X1,True,False,True
rho GTPase-activating protein 33,False,True,False
protection of telomeres protein 1 isoform X2,True,False,True
BRISC and BRCA1-A complex member 2 isoform X9,False,False,True
SEC14 domain and spectrin repeat-containing protein 1 isoform X2,False,False,True
dystonin isoform X3,True,False,True
LIM domain only protein 7 isoform X4,True,False,True
LOW QUALITY PROTEIN: TPR and ankyrin repeat-containing protein 1,True,False,False
laminin subunit alpha-3 isoform X3,False,False,True
leucine-rich repeat flightless-interacting protein 1 isoform X11,True,False,True
triadin isoform X19,True,True,False
importin subunit alpha-8,False,True,False
SLAM family member 8 isoform X1,False,False,True
granulocyte colony-stimulating factor,True,True,False
immunoglobulin superfamily containing leucine-rich repeat protein 2 isoform X5,True,False,False
eukaryotic translation initiation factor 2 subunit 3,True,True,False
histone deacetylase 5 isoform X6,True,False,True
FH2 domain-containing protein 1 isoform X1,False,False,True
epoxide hydrolase 3 isoform X7,False,False,True
syntabulin isoform X10,False,False,True
E3 ubiquitin-protein ligase E3D isoform X2,True,False,True
cytosolic carboxypeptidase 4 isoform X1,True,False,True
exocyst complex component 6,False,True,False
S-formylglutathione hydrolase,False,True,False
retinoic acid receptor responder protein 2,True,False,False
neural cell adhesion molecule 1 isoform X16,True,False,True
microtubule-associated serine/threonine-protein kinase 3 isoform X16,False,False,True
phospholipid scramblase family member 5 isoform X1,False,True,True
LOW QUALITY PROTEIN: olfactory receptor 1361-like,False,True,False
mitogen-activated protein kinase 1 isoform X2,False,False,True
phosphomevalonate kinase,False,True,False
"alpha-2,8-sialyltransferase 8E isoform X2",True,True,True
peroxisomal succinyl-coenzyme A thioesterase-like isoform X2,True,True,False
leucine-rich repeat-containing protein 59,True,True,True
mesoderm induction early response protein 2 isoform X1,True,True,True
prostaglandin G/H synthase 2,True,True,True
regulatory-associated protein of mTOR isoform X6,False,False,True
anillin isoform X3,True,False,False
podocan,True,True,True
nck-associated protein 5-like,False,True,False
cell surface A33 antigen,True,True,True
NHS-like protein 1,False,True,False
"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 isoform X2",True,False,True
cyclin-dependent kinase 20 isoform X12,False,False,True
nuclear receptor coactivator 7 isoform X1,True,False,True
MAP kinase-activating death domain protein isoform X22,True,True,True
radial spoke head protein 6 homolog A isoform X1,False,False,True
PHD finger protein 21A isoform X3,True,True,True
dynein heavy chain domain-containing protein 1,False,False,True
liprin-alpha-4 isoform X4,False,False,True
zinc finger protein 512 isoform X2,True,False,True
uncharacterized protein LOC123465257 isoform X3,False,False,True
putative E3 ubiquitin-protein ligase UNKL isoform X3,True,True,True
LHFPL tetraspan subfamily member 3 protein isoform X3,True,False,False
transmembrane protein 40,False,True,False
syntabulin isoform X7,True,False,True
dual serine/threonine and tyrosine protein kinase isoform X2,True,False,True
"beta,beta-carotene 9',10'-oxygenase",False,False,True
unconventional myosin-VI isoform X3,True,False,True
calcium-activated potassium channel subunit beta-3 isoform X2,False,False,True
ubiquitin carboxyl-terminal hydrolase 34 isoform X1,True,False,True
ER degradation-enhancing alpha-mannosidase-like protein 3 isoform X2,True,False,True
poly(rC)-binding protein 3 isoform X4,True,True,True
sodium/hydrogen exchanger 9 isoform X2,False,False,True
zinc finger protein basonuclin-2 isoform X8,True,False,True
serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform isoform X6,False,False,True
protein FAM91A1 isoform X2,True,False,True
zinc finger protein GLI4 isoform X2,True,False,False
phosphatidylserine synthase 2 isoform X5,True,False,False
cyclic AMP-dependent transcription factor ATF-5,False,True,True
plexin-A1 isoform X1,True,False,True
Sjoegren syndrome nuclear autoantigen 1 isoform X2,False,False,True
neuroblastoma suppressor of tumorigenicity 1 isoform X1,False,True,False
unconventional myosin-Va isoform X3,True,False,True
mRNA export factor GLE1 isoform X1,False,True,False
dihydrodiol dehydrogenase 3 isoform X5,True,False,False
ankyrin repeat and LEM domain-containing protein 1,True,True,False
claudin-15,False,True,False
"transmembrane protein 70, mitochondrial",True,False,True
bridge-like lipid transfer protein family member 3A isoform X1,True,False,False
probable JmjC domain-containing histone demethylation protein 2C isoform X8,False,False,True
ankyrin repeat domain-containing protein 10 isoform X3,True,False,True
ATP-dependent RNA helicase DDX54 isoform X1,True,False,True
mitochondrial import receptor subunit TOM7 homolog isoform X3,False,False,True
zinc finger and BTB domain-containing protein 44 isoform X1,True,True,True
origin recognition complex subunit 3 isoform X6,False,False,True
olfactory receptor 4C15-like,False,True,True
potassium voltage-gated channel subfamily G member 2,False,True,True
plexin-D1,False,True,False
atrial natriuretic peptide-converting enzyme,True,False,False
RNA polymerase II-associated protein 3 isoform X2,True,False,True
DNA helicase MCM8 isoform X3,False,False,True
tumor suppressor candidate 3 isoform X5,True,False,True
RNA binding protein fox-1 homolog 2 isoform X21,True,False,True
glutamate decarboxylase 2,True,True,True
zinc finger and BTB domain-containing protein 25,False,True,False
nostrin isoform X3,True,False,True
dyslexia-associated protein KIAA0319 homolog,True,True,False
"inositol 1,4,5-trisphosphate receptor type 1 isoform X1",False,False,True
sialin isoform X6,True,False,True
trefoil factor 2-like,False,True,False
LOW QUALITY PROTEIN: nuclear receptor corepressor 1,True,False,False
kinesin-like protein KIF23 isoform X2,True,False,True
uncharacterized protein LOC123331458 isoform X2,False,False,True
golgin subfamily B member 1 isoform X2,True,False,True
uncharacterized protein C17orf67 homolog,True,True,False
uncharacterized protein LOC102405282 isoform X2,False,False,True
basic helix-loop-helix ARNT-like protein 2,True,True,False
zinc finger protein 713 isoform X2,False,False,True
EF-hand calcium-binding domain-containing protein 3 isoform X7,False,False,True
thyroid adenoma-associated protein isoform X3,False,False,True
"POU domain, class 6, transcription factor 2",True,True,True
CAP-Gly domain-containing linker protein 4 isoform X3,False,True,False
cytoplasmic dynein 2 light intermediate chain 1 isoform X1,True,False,False
target of Nesh-SH3 isoform X14,True,False,True
zinc finger protein 746 isoform X6,False,False,True
eukaryotic translation initiation factor 3 subunit J isoform X2,False,True,False
60S ribosome subunit biogenesis protein NIP7 homolog isoform X3,True,False,True
"40S ribosomal protein S4, X isoform",False,True,True
sodium-coupled neutral amino acid transporter 9 isoform X2,False,False,True
olfactory receptor 5T1-like,True,True,True
vesicle-associated membrane protein-associated protein B/C isoform X2,True,False,False
protein FAM184B isoform X2,True,True,True
protein THEMIS2 isoform X2,False,False,True
SRC kinase signaling inhibitor 1 isoform X3,False,False,True
RNA binding protein fox-1 homolog 3,False,True,True
smoothelin isoform X2,True,True,True
plasminogen isoform X2,True,False,False
regulator of G-protein signaling 4 isoform X1,True,False,False
LOW QUALITY PROTEIN: zinc finger MYM-type protein 3,True,False,False
eukaryotic translation initiation factor 4E transporter isoform X2,False,True,True
MOB kinase activator 1A isoform X2,False,False,True
active breakpoint cluster region-related protein isoform X6,False,False,True
"LOW QUALITY PROTEIN: phosphatidate cytidylyltransferase, mitochondrial-like",False,False,True
secretory carrier-associated membrane protein 4,True,True,False
dipeptidase 3,True,True,True
"troponin T, fast skeletal muscle isoform X19",False,False,True
breast carcinoma-amplified sequence 1 isoform X6,True,False,True
"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B isoform X1",True,True,True
SH3 domain-containing kinase-binding protein 1 isoform X2,True,True,True
"WD repeat, SAM and U-box domain-containing protein 1 isoform X9",False,False,True
protein IWS1 homolog isoform X5,True,False,True
tubby-related protein 4 isoform X2,True,False,True
apolipoprotein C-II isoform X2,False,True,False
apolipoprotein A-IV isoform X1,False,False,True
serine/threonine-protein kinase 16 isoform X2,True,False,True
peroxisome proliferator-activated receptor gamma isoform X7,False,False,True
bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform X4,False,False,True
"WD repeat, SAM and U-box domain-containing protein 1",True,True,False
protein lifeguard 4 isoform X1,False,True,False
protein LSM14 homolog A isoform X6,True,False,True
caspase recruitment domain-containing protein 6 isoform X2,False,False,True
LOW QUALITY PROTEIN: gap junction delta-3 protein,True,False,False
testis-specific expressed protein 55,True,True,True
fibronectin type-III domain-containing protein 3A isoform X3,True,False,True
ubiquitin carboxyl-terminal hydrolase 34 isoform X7,False,False,True
zinc finger RNA-binding protein 2,True,True,False
olfactory receptor 11H12-like,False,True,True
eukaryotic translation initiation factor 1b,True,True,True
LOW QUALITY PROTEIN: kinetochore scaffold 1,False,False,True
LOW QUALITY PROTEIN: SAM domain-containing protein SAMSN-1,False,True,False
focal adhesion kinase 1 isoform X12,False,False,True
asparagine synthetase domain-containing protein 1 isoform X1,False,True,False
microtubule-associated serine/threonine-protein kinase 3 isoform X2,True,False,True
E3 ubiquitin-protein ligase UBR5,False,True,False
protein FAM107B isoform X2,False,True,False
SAFB-like transcription modulator isoform X9,False,False,True
"diablo homolog, mitochondrial isoform X1",False,False,True
COMM domain-containing protein 6 isoform X2,False,False,True
eukaryotic translation initiation factor 4E type 2 isoform X4,True,False,True
serine/threonine-protein kinase TAO2 isoform X1,True,True,True
dynein axonemal heavy chain 12 isoform X5,False,False,True
uncharacterized protein C11orf96 homolog,True,True,True
immunoglobulin superfamily member 6,True,False,True
tyrosine-protein phosphatase non-receptor type 13 isoform X9,True,False,False
"histidine--tRNA ligase, mitochondrial isoform X3",True,True,True
shugoshin 2 isoform X1,False,False,True
uncharacterized protein LOC123334677 isoform X4,False,False,True
"sucrase-isomaltase, intestinal isoform X2",False,False,True
olfactory receptor 52L1-like,False,True,False
mesoderm-specific transcript homolog protein,False,True,False
serine/threonine-protein kinase ULK1 isoform X1,True,True,True
lymphocyte antigen 6E,True,True,True
LON peptidase N-terminal domain and RING finger protein 3,False,True,False
BEN domain-containing protein 7 isoform X1,True,True,True
interleukin-17C,True,True,True
kelch domain-containing protein 9,True,True,True
V-type proton ATPase subunit e 1,True,True,True
LOW QUALITY PROTEIN: zinc finger protein 398,True,False,False
ectodysplasin-A isoform X5,True,False,True
LOW QUALITY PROTEIN: zinc finger Ran-binding domain-containing protein 2-like,False,True,False
"C-type lectin domain family 17, member A",True,True,True
ankyrin repeat domain-containing protein 55,True,True,False
major allergen I polypeptide chain 1-like,False,True,True
transcription factor SOX-15,True,False,False
putative cleavage and polyadenylation specificity factor subunit 4-like protein,False,False,True
3-phosphoinositide-dependent protein kinase 1,True,True,False
LOW QUALITY PROTEIN: uncharacterized protein LOC128059836,False,True,False
ELKS/Rab6-interacting/CAST family member 1 isoform X4,True,False,True
cytochrome P450 2G1,False,True,True
SMC5-SMC6 complex localization factor protein 2 isoform X4,True,False,False
inactive ubiquitin carboxyl-terminal hydrolase 54 isoform X12,False,True,False
protein OS-9 isoform X2,True,True,True
guanine nucleotide-binding protein G(olf) subunit alpha isoform X1,True,False,True
coiled-coil domain-containing protein 42 isoform X1,True,False,False
neurabin-1,False,True,False
deleted in malignant brain tumors 1 protein isoform X37,False,False,True
inactive tyrosine-protein kinase PEAK1,True,True,True
UV-stimulated scaffold protein A,False,True,False
unconventional myosin-Va isoform X6,False,False,True
zinc finger protein 750,True,True,True
cytochrome P450 2U1 isoform X2,True,False,True
zinc finger protein 354B isoform X1,False,False,True
AN1-type zinc finger protein 4 isoform X11,False,False,True
cleavage and polyadenylation specificity factor subunit 5-like,False,True,False
reticulon-2 isoform X2,True,False,True
gamma-crystallin C isoform X1,True,False,False
transcription factor HIVEP3,False,True,False
FERM and PDZ domain-containing protein 3 isoform X2,False,False,True
F-actin-monooxygenase MICAL3 isoform X4,True,True,True
cytochrome P450 4F2 isoform X2,True,False,True
ubiquitin-associated protein 2-like isoform X5,True,True,True
cytochrome c oxidase subunit 6C-like,False,False,True
serine/threonine-protein kinase 33 isoform X2,True,False,True
mitogen-activated protein kinase kinase kinase kinase 3 isoform X5,True,False,True
rab GDP dissociation inhibitor beta,True,True,True
glutathione S-transferase omega-1 isoform X1,True,False,True
DDB1- and CUL4-associated factor 11 isoform X3,False,False,True
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X3",False,True,False
chloride intracellular channel protein 5,False,True,False
zinc finger protein 786 isoform X2,True,True,True
nuclear body protein SP140 isoform X12,False,False,True
cyclin-G-associated kinase isoform X3,True,False,True
cotranscriptional regulator FAM172A isoform X1,False,True,True
shieldin complex subunit 1 isoform X3,True,False,True
pantothenate kinase 1 isoform X4,True,False,True
Krueppel-like factor 11 isoform X2,True,False,True
focal adhesion kinase 1 isoform X23,False,False,True
E3 ubiquitin-protein ligase RNF38 isoform X5,True,False,True
protein transport protein Sec31A isoform X8,True,False,True
microcephalin isoform X3,True,True,True
receptor-type tyrosine-protein phosphatase epsilon isoform X2,True,False,True
immunoglobulin alpha Fc receptor,False,True,False
peregrin isoform X6,False,True,True
probable ATP-dependent RNA helicase DHX35 isoform X3,False,True,True
complement C1r subcomponent isoform X1,False,False,True
microtubule-associated serine/threonine-protein kinase 4 isoform X8,False,False,True
cell adhesion molecule DSCAML1,True,True,False
type-1 angiotensin II receptor-associated protein isoform X4,False,False,True
cyclic AMP-dependent transcription factor ATF-7,False,True,False
"uncharacterized protein C15orf62 homolog, mitochondrial",False,True,True
matrilin-3,True,True,True
calcium-activated potassium channel subunit alpha-1 isoform X17,False,False,True
pleckstrin homology-like domain family B member 3,True,True,False
LIM homeobox transcription factor 1-alpha isoform X1,False,False,True
poly(rC)-binding protein 2 isoform X17,False,True,True
anoctamin-9 isoform X6,False,False,True
interferon-induced GTP-binding protein Mx1 isoform X1,True,False,True
alpha-N-acetylgalactosaminidase isoform X1,True,False,False
cilia- and flagella-associated protein 100 isoform X2,True,True,False
G protein-coupled receptor kinase 5 isoform X3,False,False,True
unconventional myosin-XVIIIa isoform X6,True,True,True
small ribosomal subunit protein uS11,True,False,False
BBSome complex member BBS4 isoform X5,True,False,False
ras guanyl-releasing protein 3 isoform X4,False,False,True
E3 ubiquitin-protein ligase RNF220,False,True,False
cyclin-dependent kinase 7 isoform X3,True,False,True
zinc finger MYM-type protein 6 isoform X5,False,False,True
rho GTPase-activating protein 35 isoform X1,False,False,True
prefoldin subunit 3,False,True,True
"type 2 lactosamine alpha-2,3-sialyltransferase isoform X4",True,False,True
ankyrin repeat and sterile alpha motif domain-containing protein 1B isoform X3,True,False,True
zinc finger protein 347 isoform X1,False,False,True
transcription factor 12 isoform X4,True,False,True
LOW QUALITY PROTEIN: olfactory receptor 5B3,True,False,False
CUB and sushi domain-containing protein 1 isoform X1,False,False,True
SLAM family member 5 isoform X3,True,False,True
integrator complex subunit 2,False,True,False
microtubule-associated serine/threonine-protein kinase 2 isoform X8,True,False,True
neurexin 3 isoform X2,False,False,True
triple functional domain protein isoform X9,False,False,True
leucine-rich repeat-containing protein 29-like,False,True,False
cadherin-19 isoform X1,False,False,True
gamma-aminobutyric acid type B receptor subunit 1 isoform X3,False,False,True
heterogeneous nuclear ribonucleoprotein L-like isoform X3,False,False,True
tudor domain-containing protein 5,True,True,True
E3 ubiquitin-protein ligase RNF4 isoform X1,False,False,True
"UDP-GalNAc:beta-1, 3-N-acetylgalactosaminyltransferase 2 isoform X3",True,False,True
voltage-dependent L-type calcium channel subunit alpha-1C,False,True,False
protein SMG7 isoform X6,False,False,True
unconventional myosin-VI isoform X2,True,False,True
methenyltetrahydrofolate synthase domain-containing protein isoform X1,True,True,True
F-box/WD repeat-containing protein 1A isoform X5,True,False,True
leucine-rich repeat-containing G-protein coupled receptor 4 isoform X4,False,False,True
olfactory receptor 2B6-like,False,True,True
striated muscle preferentially expressed protein kinase isoform X9,False,False,True
Nance-Horan syndrome protein isoform X8,False,False,True
zinc finger protein 214 isoform X1,True,False,True
tuberin isoform X6,True,True,True
triadin isoform X34,True,False,False
serine/threonine-protein kinase 32B,False,True,False
CUGBP Elav-like family member 1 isoform X1,True,True,True
GTP-binding protein 4,True,True,False
iron-responsive element-binding protein 2,False,True,True
ETS-related transcription factor Elf-2 isoform X10,True,False,True
"solute carrier family 2, facilitated glucose transporter member 1 isoform X1",False,True,True
"lipoyltransferase 1, mitochondrial-like isoform X1",False,True,False
cerebral cavernous malformations 2 protein isoform X4,True,True,True
zinc finger translocation-associated protein isoform X3,True,False,True
TRPM8 channel-associated factor 2 isoform X3,False,False,True
protein FAM178B isoform X7,False,False,True
POC1 centriolar protein homolog A,False,True,False
brain-enriched guanylate kinase-associated protein isoform X8,False,False,True
leukocyte immunoglobulin-like receptor subfamily A member 6 isoform X1,True,False,True
reticulon-3 isoform X2,True,False,True
lysine-specific demethylase 5B isoform X4,False,False,True
ER membrane protein complex subunit 10 isoform X3,True,False,True
"LOW QUALITY PROTEIN: arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",True,False,False
coiled-coil domain-containing protein 50 isoform X2,True,False,True
transforming growth factor beta-1-induced transcript 1 protein isoform X2,True,True,True
meiosis-specific coiled-coil domain-containing protein MEIOC isoform X1,False,False,True
ubiquitin carboxyl-terminal hydrolase 24 isoform X4,True,False,False
mutS protein homolog 5 isoform X3,False,False,True
F-BAR domain only protein 1 isoform X2,True,False,True
protein GUCD1 isoform X5,True,False,True
RNA polymerase-associated protein CTR9 homolog isoform X1,False,True,False
transcription termination factor 2 isoform X1,True,False,True
tyrosine-protein phosphatase non-receptor type 11 isoform X8,True,False,True
serine/threonine-protein kinase WNK1 isoform X3,True,True,True
SIGLEC family-like protein 1,True,True,True
regulator of G-protein signaling 8 isoform X2,False,False,True
syntaxin-18 isoform X2,False,False,True
suppressor of tumorigenicity 7 protein-like isoform X8,True,False,True
zinc finger protein 30 homolog isoform X1,True,False,False
actin-like protein 7B,True,True,True
suppressor of tumorigenicity 14 protein isoform X4,True,False,False
ASNSD1 upstream open reading frame protein,True,False,True
myc proto-oncogene protein,False,True,True
"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A isoform X2",False,False,True
zinc finger protein 7 isoform X2,True,True,True
actin-binding LIM protein 2 isoform X1,True,True,True
matrix metalloproteinase-28 isoform X1,False,True,True
"LOW QUALITY PROTEIN: keratin, type II cytoskeletal 6A",True,False,False
glucose-fructose oxidoreductase domain-containing protein 2 isoform X1,True,False,True
protocadherin gamma-A1,True,False,False
1-phosphatidylinositol 3-phosphate 5-kinase isoform X3,True,False,True
disks large-associated protein 1 isoform X4,False,False,True
tyrosine-protein phosphatase non-receptor type 13,False,True,False
protein FAM228B-like,False,True,False
ATP-binding cassette sub-family A member 10 isoform X6,False,False,True
protein spinster homolog 2 isoform X10,False,False,True
G patch domain-containing protein 2-like isoform X13,False,False,True
tensin-2 isoform X5,True,False,True
ephrin type-B receptor 6 isoform X2,False,False,True
olfactory receptor 2AJ1,True,False,False
rho family-interacting cell polarization regulator 1 isoform X2,True,False,True
ERO1-like protein beta isoform X1,True,False,True
tumor necrosis factor ligand superfamily member 11 isoform X2,False,False,True
protein spinster homolog 3 isoform X5,False,False,True
40S ribosomal protein S24 isoform X3,False,False,True
palmitoyltransferase ZDHHC3 isoform X6,False,False,True
serine/threonine-protein kinase SIK3 isoform X2,True,True,True
LOW QUALITY PROTEIN: putative olfactory receptor 10D4,True,True,False
myelin regulatory factor isoform X6,True,False,True
NADPH oxidase organizer 1 isoform X1,False,False,True
brain ribonuclease,True,False,True
coiled-coil domain-containing protein 15 isoform X6,False,False,True
all trans-polyprenyl-diphosphate synthase PDSS2 isoform X4,False,False,True
fibrosin-1-like protein isoform X1,False,False,True
male-specific lethal 3 homolog isoform X1,False,False,True
sentrin-specific protease 7 isoform X12,True,False,False
DNA repair protein complementing XP-C cells isoform X1,True,True,True
"cAMP-specific 3',5'-cyclic phosphodiesterase 4A isoform X5",False,True,True
apolipoprotein L2,True,False,False
tyrosine-protein phosphatase non-receptor type 21 isoform X2,True,False,True
dual specificity protein phosphatase 13 isoform X10,False,False,True
glycosyltransferase 1 domain-containing protein 1 isoform X2,True,False,True
sodium-coupled neutral amino acid transporter 5 isoform X2,True,False,True
protein RUFY3 isoform X14,False,False,True
interleukin-1 receptor-associated kinase 4 isoform X1,True,False,True
receptor tyrosine-protein kinase erbB-4 isoform X1,True,False,True
epithelial splicing regulatory protein 1 isoform X4,True,False,True
CAAX prenyl protease 2 isoform X1,True,True,True
SEC23-interacting protein isoform X2,True,True,True
endoplasmic reticulum metallopeptidase 1,False,True,False
p53-induced death domain-containing protein 1,False,True,False
phosphatidylinositol transfer protein beta isoform,False,True,False
carboxylesterase 3 isoform X1,False,False,True
E3 ubiquitin-protein ligase RNF144B isoform X1,False,True,False
cyclic nucleotide-gated cation channel alpha-3 isoform X3,False,False,True
vitamin D3 hydroxylase-associated protein isoform X4,False,False,True
gamma-aminobutyric acid receptor subunit theta,True,True,True
TBC1 domain family member 21,False,True,True
serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,False,True,False
zinc finger protein 568 isoform X2,True,False,False
myomegalin isoform X18,True,False,True
endoribonuclease Dicer isoform X4,True,False,True
lysosomal-associated transmembrane protein 4B isoform X2,True,True,False
dual specificity tyrosine-phosphorylation-regulated kinase 3 isoform X2,False,False,True
LOW QUALITY PROTEIN: myosin-IIIb,True,True,False
BRCA2-interacting transcriptional repressor EMSY isoform X11,True,False,True
contactin-associated protein-like 3,False,True,False
cAMP-dependent protein kinase type II-alpha regulatory subunit isoform X2,False,False,True
triggering receptor expressed on myeloid cells 2,False,True,True
