Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
cystatin-11,True,True,True
antiviral innate immune response receptor RIG-I,True,True,True
cyclin-Q isoform X1,True,True,True
DDB1- and CUL4-associated factor 6 isoform X2,True,True,True
protein-tyrosine sulfotransferase 1,True,True,True
josephin-1,True,True,True
glutathione peroxidase 6,True,True,True
protein phosphatase 1 regulatory subunit 12B isoform X4,True,True,True
DENN domain-containing protein 1B isoform X4,True,True,True
vacuole membrane protein 1 isoform X1,True,True,True
forkhead box protein O1,True,True,True
transforming acidic coiled-coil-containing protein 2 isoform X4,True,True,True
mitochondrial carrier homolog 1 isoform X1,True,True,True
"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",True,True,True
Krueppel-like factor 10,True,True,True
serum amyloid P-component,True,True,True
zinc finger protein 804A,True,True,True
proto-oncogene serine/threonine-protein kinase mos,True,True,True
phosphatidylserine lipase ABHD16A,True,True,True
ubiquitin-associated protein 2-like isoform X9,True,True,True
serpin I2,True,True,True
ORM1-like protein 2,True,True,True
semaphorin-6C isoform X2,True,True,True
liprin-beta-2 isoform X2,True,True,True
growth hormone receptor isoform X2,True,True,True
transcription factor SOX-6 isoform X1,True,True,True
coiled-coil domain-containing protein 138 isoform X1,True,True,True
H/ACA ribonucleoprotein complex subunit 1,True,True,True
terminal nucleotidyltransferase 5B,True,True,True
potassium voltage-gated channel subfamily KQT member 5 isoform X1,True,True,True
metalloproteinase inhibitor 2,True,True,True
zinc finger protein 512B isoform X1,True,True,True
BCAS3 microtubule associated cell migration factor isoform X6,True,True,True
B-cell CLL/lymphoma 7 protein family member A isoform X2,True,True,True
transmembrane protein 43 isoform X2,True,True,True
pleckstrin homology-like domain family A member 3,True,True,True
fermitin family homolog 2 isoform X2,True,True,True
monoglyceride lipase isoform X1,True,True,True
cytohesin-1 isoform X2,True,True,True
zinc finger protein 423 isoform X2,True,True,True
TLC domain-containing protein 4,True,True,True
dopamine beta-hydroxylase,True,True,True
poly(ADP-ribose) glycohydrolase isoform X2,True,True,True
"beta-1,4-galactosyltransferase 7 isoform X3",True,True,True
probable G-protein coupled receptor 160,True,True,True
DNL-type zinc finger protein,True,True,True
dehydrogenase/reductase SDR family member 7B isoform X2,True,True,True
serine/threonine-protein kinase ULK1 isoform X4,True,True,True
histone H1.10,True,True,True
V-set domain-containing T-cell activation inhibitor 1,True,True,True
olfactory receptor 2M3-like,True,True,True
ras-related protein Rab-6A isoform X1,True,True,True
pecanex-like protein 3 isoform X1,True,True,True
cone-rod homeobox protein,True,True,True
zinc finger protein 652,True,True,True
tubulin beta-4A chain,True,True,True
glomulin,True,True,True
distal membrane-arm assembly complex protein 2,True,True,True
transmembrane and coiled-coil domains protein 1 isoform X3,True,True,True
protein strawberry notch homolog 2 isoform X3,True,True,True
UDP-galactose translocator isoform X1,True,True,True
LOW QUALITY PROTEIN: sugar transporter SWEET1,True,True,True
olfactory receptor 2Z1,True,True,True
forkhead box protein P1 isoform X3,True,True,True
C-X-C motif chemokine 17,True,True,True
RNA-binding protein 42 isoform X3,True,True,True
KAT8 regulatory NSL complex subunit 3 isoform X5,True,True,True
55 kDa erythrocyte membrane protein,True,True,True
ribonuclease H2 subunit B isoform X1,True,True,True
zinc finger SWIM domain-containing protein 1,True,True,True
keratin-associated protein 4-11-like,True,True,True
transmembrane protein 183A isoform X4,True,True,True
collagen and calcium-binding EGF domain-containing protein 1,True,True,True
serine/threonine-protein kinase Nek4 isoform X1,True,True,True
nuclear receptor ROR-alpha isoform X1,True,True,True
protein FAM180B isoform X1,True,True,True
surfeit locus protein 4,True,True,True
uncharacterized protein C14orf28 homolog isoform X2,True,True,True
bone morphogenetic protein 2,True,True,True
histone acetyltransferase KAT2A isoform X1,True,True,True
vomeronasal type-1 receptor 1,True,True,True
protein Wnt-8b,True,True,True
transmembrane and coiled-coil domain-containing protein 2,True,True,True
semaphorin-3C,True,True,True
LIM domain-binding protein 1 isoform X1,True,True,True
alpha-adducin isoform X3,True,True,True
protein YIF1A isoform X2,True,True,True
"succinate dehydrogenase assembly factor 4, mitochondrial",True,True,True
CCR4-NOT transcription complex subunit 2 isoform X5,True,True,True
septin-14,True,True,True
leucine-rich repeat-containing protein 74A,True,True,True
cytosolic acyl coenzyme A thioester hydrolase isoform X2,True,True,True
putative MAGE domain-containing protein MAGEA13P,True,True,True
phosphatidylinositol 4-phosphate 5-kinase-like protein 1,True,True,True
olfactory receptor 6F1,True,True,True
ubiquitin carboxyl-terminal hydrolase 40 isoform X2,True,True,True
ubiquitin carboxyl-terminal hydrolase 13 isoform X2,True,True,True
nucleoporin p54,True,True,True
heparan-sulfate 6-O-sulfotransferase 1,True,True,True
dihydrodiol dehydrogenase 3 isoform X1,True,True,True
cytosolic carboxypeptidase 6,True,True,True
complement component C9,True,True,True
myosin light chain kinase 3 isoform X3,True,True,True
cysteine protease ATG4A isoform X1,True,True,True
endoplasmic reticulum membrane sensor NFE2L1 isoform X1,True,True,True
sulfotransferase 1C2,True,True,True
PAK4-inhibitor INKA2,True,True,True
myeloid zinc finger 1,True,True,True
vascular endothelial growth factor receptor 1 isoform X2,True,True,True
CDGSH iron-sulfur domain-containing protein 2,True,True,True
methylthioribulose-1-phosphate dehydratase isoform X2,True,True,True
MAP/microtubule affinity-regulating kinase 4 isoform X2,True,True,True
ATP-binding cassette sub-family D member 1,True,True,True
olfactory receptor 5K1,True,True,True
bifunctional purine biosynthesis protein ATIC,True,True,True
zinc finger and BTB domain-containing protein 8B,True,True,True
leucine-rich repeat flightless-interacting protein 1 isoform X2,True,True,True
LIM domain-binding protein 3 isoform X2,True,True,True
DNA-binding protein RFX6,True,True,True
glycoprotein Xg isoform X1,True,True,True
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,True,True,True
protein THEM6,True,True,True
cilia- and flagella-associated protein 410 isoform X1,True,True,True
olfactory receptor 52A1,True,True,True
semaphorin-6A isoform X1,True,True,True
cyclin-dependent kinase 5 activator 1,True,True,True
host cell factor 1 isoform X4,True,True,True
protein OSCP1 isoform X2,True,True,True
"NAD-dependent protein deacetylase sirtuin-3, mitochondrial isoform X2",True,True,True
transcription factor E2F4 isoform X2,True,True,True
AF4/FMR2 family member 1 isoform X1,True,True,True
SLC35A4 upstream open reading frame protein,True,True,True
"type 2 lactosamine alpha-2,3-sialyltransferase isoform X2",True,True,True
zinc finger protein 609 isoform X1,True,True,True
phosphatidylinositol-binding clathrin assembly protein isoform X4,True,True,True
sodium-dependent neutral amino acid transporter B(0)AT2,True,True,True
solute carrier family 25 member 33,True,True,True
protein jagunal homolog 1,True,True,True
"protein phosphatase 2, regulatory subunit B, gamma isoform X2",True,True,True
ESF1 homolog,True,True,True
protein inscuteable homolog,True,True,True
dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X2,True,True,True
ataxin-2-like protein isoform X6,True,True,True
F-box/WD repeat-containing protein 9,True,True,True
protein enabled homolog isoform X1,True,True,True
complement C1q tumor necrosis factor-related protein 7 isoform X1,True,True,True
hyaluronidase-2,True,True,True
protein phosphatase 2C-like domain-containing protein 1,True,True,True
ras-related protein Rab-9B,True,True,True
katanin-interacting protein,True,True,True
probable ATP-dependent RNA helicase DDX28,True,True,True
protein TFG isoform X2,True,True,True
heterogeneous nuclear ribonucleoprotein A0,True,True,True
protein ENL isoform X2,True,True,True
cell cycle progression protein 1 isoform X6,True,True,True
scm-like with four MBT domains protein 2 isoform X1,True,True,True
26S proteasome regulatory subunit 10B,True,True,True
rap guanine nucleotide exchange factor 1 isoform X7,True,True,True
zinc finger matrin-type protein 4,True,True,True
ubiquitin carboxyl-terminal hydrolase 28 isoform X3,True,True,True
coiled-coil domain-containing protein 85A isoform X1,True,True,True
T-cell leukemia homeobox protein 3,True,True,True
pyridoxal phosphate phosphatase PHOSPHO2,True,True,True
uncharacterized protein C1orf50 homolog isoform X2,True,True,True
thrombospondin-1 isoform X1,True,True,True
V(D)J recombination-activating protein 1,True,True,True
matrin-3 isoform X1,True,True,True
eyes absent homolog 4 isoform X1,True,True,True
talin-2 isoform X1,True,True,True
DNA repair endonuclease XPF,True,True,True
zinc finger protein with KRAB and SCAN domains 5 isoform X2,True,True,True
erythropoietin,True,True,True
scavenger receptor class F member 2 isoform X1,True,True,True
protein ZNF365,True,True,True
transcription initiation factor TFIID subunit 5,True,True,True
5'-AMP-activated protein kinase subunit gamma-3 isoform X4,True,True,True
delta-aminolevulinic acid dehydratase isoform X1,True,True,True
runt-related transcription factor 1 isoform X2,True,True,True
protein LSM14 homolog A isoform X1,True,True,True
homeobox protein NOBOX,True,True,True
neutral amino acid transporter A,True,True,True
PABIR family member 2 isoform X1,True,True,True
stimulated by retinoic acid gene 6 protein-like,True,True,True
ras-related protein Rab-21,True,True,True
histone deacetylase 3,True,True,True
apolipoprotein L domain-containing protein 1,True,True,True
olfactory receptor 7D4-like,True,True,True
ras-related protein Rab-5A,True,True,True
protein Wnt-9b,True,True,True
phosphatidylinositol N-acetylglucosaminyltransferase subunit C,True,True,True
rho guanine nucleotide exchange factor 10-like protein isoform X2,True,True,True
inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X3,True,True,True
xylosyltransferase 2,True,True,True
mitochondrial import receptor subunit TOM22 homolog,True,True,True
ubiquitin carboxyl-terminal hydrolase 11 isoform X4,True,True,True
protein FAM3A isoform X1,True,True,True
GTP-binding protein REM 1,True,True,True
probable ATP-dependent RNA helicase DDX17 isoform X2,True,True,True
beta-arrestin-1 isoform X1,True,True,True
U4/U6 small nuclear ribonucleoprotein Prp3 isoform X1,True,True,True
R3H domain-containing protein 2 isoform X11,True,True,True
zinc finger protein with KRAB and SCAN domains 5 isoform X1,True,True,True
islet cell autoantigen 1 isoform X3,True,True,True
protein PRRC2B isoform X1,True,True,True
ragulator complex protein LAMTOR5,True,True,True
atypical chemokine receptor 3,True,True,True
myosin-8,True,True,True
calcium-activated potassium channel subunit alpha-1 isoform X2,True,True,True
chondroitin sulfate glucuronyltransferase isoform X2,True,True,True
sodium-dependent neutral amino acid transporter B(0)AT1,True,True,True
short transient receptor potential channel 5,True,True,True
far upstream element-binding protein 1 isoform X2,True,True,True
ubiquitin carboxyl-terminal hydrolase 12,True,True,True
smad nuclear-interacting protein 1,True,True,True
pogo transposable element with ZNF domain isoform X3,True,True,True
malignant fibrous histiocytoma-amplified sequence 1 isoform X2,True,True,True
angiomotin-like protein 1 isoform X3,True,True,True
epidermal growth factor receptor substrate 15 isoform X4,True,True,True
probable RNA-binding protein 23 isoform X2,True,True,True
gem-associated protein 6,True,True,True
transcription factor SOX-13 isoform X3,True,True,True
collagen alpha-1(XX) chain,True,True,True
ovarian cancer G-protein coupled receptor 1,True,True,True
E3 ubiquitin-protein ligase UBR4 isoform X4,True,True,True
atlastin-2 isoform X2,True,True,True
transmembrane and coiled-coil domains protein 1 isoform X4,True,True,True
nuclear transport factor 2,True,True,True
ribosome biogenesis protein NOP53 isoform X2,True,True,True
adenylate cyclase type 5,True,True,True
leucine-rich repeat-containing protein 2,True,True,True
abl interactor 1 isoform X11,True,True,True
E3 ubiquitin-protein ligase MARCHF9,True,True,True
melanocortin receptor 5,True,True,True
galectin-3-binding protein isoform X2,True,True,True
WD repeat-containing protein 89,True,True,True
RNA-binding protein EWS isoform X1,True,True,True
serine-rich single-pass membrane protein 1,True,True,True
olfactory receptor 2T1,True,True,True
doublesex- and mab-3-related transcription factor 2 isoform X1,True,True,True
E3 SUMO-protein ligase PIAS2 isoform X2,True,True,True
UPF0461 protein C5orf24 homolog isoform X2,True,True,True
dnaJ homolog subfamily C member 14,True,True,True
eukaryotic translation initiation factor 5A-1,True,True,True
peptidyl-glycine alpha-amidating monooxygenase isoform X1,True,True,True
hereditary hemochromatosis protein,True,True,True
EVI5-like protein isoform X1,True,True,True
microtubule-associated protein tau isoform X9,True,True,True
ubiquitin carboxyl-terminal hydrolase 5 isoform X1,True,True,True
sorting nexin-18,True,True,True
nicolin-1 isoform X2,True,True,True
ganglioside GM2 activator,True,True,True
antithrombin-III,True,True,True
protein FAM110C,True,True,True
C1GALT1-specific chaperone 1,True,True,True
transmembrane protein 191C,True,True,True
carboxypeptidase N subunit 2,True,True,True
probable ribonuclease 11,True,True,True
probable inactive serine protease 37,True,True,True
transmembrane protease serine 11B-like protein,True,True,True
origin recognition complex subunit 3 isoform X2,True,True,True
polynucleotide 5'-hydroxyl-kinase NOL9,True,True,True
olfactory receptor 10S1,True,True,True
forkhead box protein R2,True,True,True
VPS9 domain-containing protein 1 isoform X3,True,True,True
bcl-2-like protein 10,True,True,True
E3 SUMO-protein ligase NSE2 isoform X1,True,True,True
CUGBP Elav-like family member 1 isoform X5,True,True,True
dedicator of cytokinesis protein 6 isoform X2,True,True,True
ferritin light chain,True,True,True
NF-kappa-B inhibitor-interacting Ras-like protein 2,True,True,True
lysophospholipid acyltransferase 5,True,True,True
ubiquitin-associated protein 2-like isoform X16,True,True,True
sex comb on midleg-like protein 2,True,True,True
death-associated protein 1,True,True,True
vinculin isoform X3,True,True,True
protein transport protein Sec31A isoform X1,True,True,True
hepatoma-derived growth factor-like protein 1,True,True,True
UPF0729 protein C18orf32 homolog,True,True,True
BTB/POZ domain-containing protein 9 isoform X1,True,True,True
platelet glycoprotein VI,True,True,True
uncharacterized protein FAM241A,True,True,True
E3 ubiquitin-protein ligase Jade-2 isoform X2,True,True,True
neuronal acetylcholine receptor subunit beta-2,True,True,True
atrophin-1 isoform X1,True,True,True
thyroglobulin,True,True,True
heat shock protein beta-3,True,True,True
apolipoprotein L3-like,True,True,True
zinc finger FYVE domain-containing protein 9 isoform X1,True,True,True
DCN1-like protein 1 isoform X2,True,True,True
PAN2-PAN3 deadenylation complex catalytic subunit PAN2 isoform X4,True,True,True
rho GTPase-activating protein 26 isoform X2,True,True,True
ubiquitin-associated protein 2-like isoform X4,True,True,True
platelet-activating factor acetylhydrolase isoform X1,True,True,True
vacuolar ATPase assembly integral membrane protein VMA21 isoform X1,True,True,True
vitamin D-binding protein,True,True,True
high mobility group protein B1,True,True,True
ras-related protein Rab-23,True,True,True
protein kinase C alpha type isoform X1,True,True,True
TBC1 domain family member 16 isoform X2,True,True,True
"glycine cleavage system H protein, mitochondrial-like",True,True,True
histone acetyltransferase KAT8,True,True,True
insulin-like growth factor-binding protein 7,True,True,True
cytochrome b,True,True,True
carbohydrate sulfotransferase 11 isoform X1,True,True,True
SH2 domain-containing adapter protein D,True,True,True
A disintegrin and metalloproteinase with thrombospondin motifs 4,True,True,True
dystrobrevin alpha isoform X1,True,True,True
membrane progestin receptor beta,True,True,True
zinc finger protein PLAGL2 isoform X2,True,True,True
RNA binding protein fox-1 homolog 1 isoform X6,True,True,True
actin-binding Rho-activating protein,True,True,True
protein strawberry notch homolog 2 isoform X2,True,True,True
52 kDa repressor of the inhibitor of the protein kinase,True,True,True
ataxin-7-like protein 2 isoform X3,True,True,True
microtubule-associated protein tau isoform X6,True,True,True
FERM domain-containing protein 1,True,True,True
serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,True,True,True
diamine acetyltransferase 1,True,True,True
EH domain-binding protein 1-like protein 1 isoform X6,True,True,True
tyrosine-protein kinase ABL1 isoform X2,True,True,True
igLON family member 5,True,True,True
heat shock factor protein 4 isoform X1,True,True,True
DNA-dependent metalloprotease SPRTN isoform X2,True,True,True
thrombospondin type-1 domain-containing protein 1 isoform X2,True,True,True
calmodulin-binding transcription activator 2 isoform X2,True,True,True
perilipin-2 isoform X2,True,True,True
dnaJ homolog subfamily C member 5G,True,True,True
DCC-interacting protein 13-alpha,True,True,True
golgin subfamily A member 3 isoform X2,True,True,True
voltage-dependent calcium channel gamma-8 subunit,True,True,True
unconventional myosin-XVIIIa isoform X7,True,True,True
thimet oligopeptidase,True,True,True
transmembrane protein 190,True,True,True
heterogeneous nuclear ribonucleoprotein K isoform X1,True,True,True
proteasome subunit alpha type-4,True,True,True
14-3-3 protein epsilon isoform X2,True,True,True
tau-tubulin kinase 1,True,True,True
zinc finger and SCAN domain-containing protein 29 isoform X2,True,True,True
E3 ubiquitin-protein ligase AMFR,True,True,True
uncharacterized protein C2orf50 homolog,True,True,True
probable RNA polymerase II nuclear localization protein SLC7A6OS,True,True,True
phosphatidylinositol-glycan biosynthesis class X protein,True,True,True
carbohydrate sulfotransferase 11 isoform X2,True,True,True
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X7,True,True,True
5-hydroxytryptamine receptor 1E,True,True,True
neuronal acetylcholine receptor subunit alpha-10,True,True,True
striatin-3 isoform X2,True,True,True
small integral membrane protein 33,True,True,True
5-hydroxytryptamine receptor 3B,True,True,True
2-acylglycerol O-acyltransferase 3-like,True,True,True
CREB/ATF bZIP transcription factor isoform X2,True,True,True
myelin and lymphocyte protein,True,True,True
thyroid transcription factor 1-associated protein 26,True,True,True
7SK snRNA methylphosphate capping enzyme,True,True,True
ras-related protein R-Ras,True,True,True
Y-box-binding protein 3 isoform X2,True,True,True
solute carrier family 35 member D3,True,True,True
striated muscle preferentially expressed protein kinase isoform X5,True,True,True
lysyl oxidase homolog 2,True,True,True
popeye domain-containing protein 2 isoform X1,True,True,True
telomere repeats-binding bouquet formation protein 2,True,True,True
heme transporter HRG1,True,True,True
cytochrome c,True,True,True
transcription factor 7-like 2 isoform X3,True,True,True
plasmalemma vesicle-associated protein,True,True,True
growth arrest-specific protein 7 isoform X1,True,True,True
mitogen-activated protein kinase kinase kinase kinase 4 isoform X4,True,True,True
crossover junction endonuclease EME1,True,True,True
palmitoyltransferase ZDHHC19,True,True,True
teashirt homolog 1,True,True,True
zinc finger protein 26,True,True,True
protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform X1,True,True,True
band 4.1-like protein 4A isoform X2,True,True,True
DNA replication licensing factor MCM6,True,True,True
myogenic factor 6,True,True,True
inositol polyphosphate 5-phosphatase OCRL isoform X2,True,True,True
RNA-binding protein 3 isoform X2,True,True,True
cell cycle control protein 50C,True,True,True
ecto-ADP-ribosyltransferase 3 isoform X6,True,True,True
augurin,True,True,True
polyadenylate-binding protein-interacting protein 1 isoform X2,True,True,True
signal transducer and activator of transcription 6 isoform X1,True,True,True
ribonuclease P protein subunit p25-like protein,True,True,True
GTP-binding nuclear protein Ran,True,True,True
AP-4 complex accessory subunit tepsin isoform X2,True,True,True
zinc finger FYVE domain-containing protein 9 isoform X4,True,True,True
tyrosine-protein kinase RYK isoform X1,True,True,True
ubiquitin-like protein 7 isoform X1,True,True,True
F-box/WD repeat-containing protein 11 isoform X4,True,True,True
STE20-related kinase adapter protein alpha isoform X3,True,True,True
calcium/calmodulin-dependent protein kinase type II subunit beta isoform X6,True,True,True
cytoplasmic dynein 1 intermediate chain 2 isoform X2,True,True,True
"aldehyde dehydrogenase, mitochondrial",True,True,True
FXYD domain-containing ion transport regulator 4,True,True,True
protein shisa-3 homolog,True,True,True
stAR-related lipid transfer protein 8 isoform X2,True,True,True
protein-serine O-palmitoleoyltransferase porcupine isoform X2,True,True,True
PAT complex subunit CCDC47,True,True,True
phospholipase D2 isoform X2,True,True,True
odontogenesis associated phosphoprotein,True,True,True
small nuclear ribonucleoprotein E-like,True,True,True
myotonin-protein kinase isoform X1,True,True,True
inactive serine protease 35,True,True,True
rho-related GTP-binding protein RhoV,True,True,True
protein phosphatase 1 regulatory subunit 14C,True,True,True
solute carrier family 49 member 4,True,True,True
UPF0606 protein KIAA1549L homolog,True,True,True
folliculin-interacting protein 2 isoform X1,True,True,True
histone deacetylase 7 isoform X1,True,True,True
cytosolic arginine sensor for mTORC1 subunit 1 isoform X2,True,True,True
tenascin isoform X2,True,True,True
Krueppel-like factor 2,True,True,True
homeobox protein SIX1,True,True,True
neurensin-1,True,True,True
DNA-directed RNA polymerase III subunit RPC3,True,True,True
phosphomannomutase 1,True,True,True
thioredoxin domain-containing protein 9,True,True,True
coatomer subunit beta',True,True,True
elongation factor 1-alpha 2,True,True,True
U6 snRNA-associated Sm-like protein LSm4,True,True,True
non-receptor tyrosine-protein kinase TYK2 isoform X1,True,True,True
"acyl-coenzyme A synthetase ACSM4, mitochondrial",True,True,True
palmdelphin,True,True,True
carbohydrate sulfotransferase 15,True,True,True
mitochondrial tRNA-specific 2-thiouridylase 1 isoform X1,True,True,True
gamma-butyrobetaine dioxygenase,True,True,True
nucleolar transcription factor 1 isoform X2,True,True,True
serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X1,True,True,True
SH3 domain-binding glutamic acid-rich-like protein 2,True,True,True
protein-lysine methyltransferase METTL21E isoform X1,True,True,True
GTPase ERas,True,True,True
epithelial cell adhesion molecule,True,True,True
E3 ubiquitin-protein ligase TRIP12 isoform X11,True,True,True
bromodomain-containing protein 1 isoform X1,True,True,True
importin subunit alpha-5,True,True,True
myocyte-specific enhancer factor 2A isoform X2,True,True,True
"protein PET100 homolog, mitochondrial",True,True,True
polypyrimidine tract-binding protein 3 isoform X1,True,True,True
GPI ethanolamine phosphate transferase 2 isoform X1,True,True,True
nucleolysin TIAR isoform X2,True,True,True
class E basic helix-loop-helix protein 40,True,True,True
choline transporter-like protein 1 isoform X1,True,True,True
olfactory receptor 4N5-like,True,True,True
ras and Rab interactor 3,True,True,True
metal regulatory transcription factor 1 isoform X2,True,True,True
"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",True,True,True
F-box only protein 38 isoform X2,True,True,True
junctional adhesion molecule-like,True,True,True
mitogen-activated protein kinase 8 isoform X3,True,True,True
ragulator complex protein LAMTOR1,True,True,True
glycosylphosphatidylinositol anchor attachment 1 protein isoform X1,True,True,True
ferritin heavy chain-like,True,True,True
peregrin isoform X4,True,True,True
"galactoside alpha-(1,2)-fucosyltransferase 2",True,True,True
T-cell receptor beta chain V region E1-like,True,True,True
serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform isoform X3,True,True,True
"probable cysteine--tRNA ligase, mitochondrial isoform X2",True,True,True
dermatopontin,True,True,True
fanconi-associated nuclease 1 isoform X2,True,True,True
regulatory factor X-associated protein,True,True,True
LOW QUALITY PROTEIN: probable G-protein coupled receptor 32,True,True,True
sorting nexin-19 isoform X1,True,True,True
fibroblast growth factor receptor substrate 2,True,True,True
unconventional myosin-If,True,True,True
phosphatidylinositol-binding clathrin assembly protein isoform X8,True,True,True
protein DDI1 homolog 2 isoform X2,True,True,True
protein PRRC2B isoform X9,True,True,True
volume-regulated anion channel subunit LRRC8E,True,True,True
clathrin interactor 1 isoform X2,True,True,True
calpain-15 isoform X2,True,True,True
cell adhesion molecule 1 isoform X4,True,True,True
regulator of nonsense transcripts 3B isoform X2,True,True,True
tigger transposable element-derived protein 4,True,True,True
zinc finger protein 384 isoform X5,True,True,True
interleukin-17 receptor C isoform X5,True,True,True
AMSH-like protease isoform X2,True,True,True
tRNA selenocysteine 1-associated protein 1 isoform X1,True,True,True
tubulinyl-Tyr carboxypeptidase 1,True,True,True
protein PROCA1 isoform X1,True,True,True
nuclear transcription factor Y subunit gamma isoform X2,True,True,True
probable ATP-dependent RNA helicase DDX20,True,True,True
olfactory receptor 3A1,True,True,True
"leucine--tRNA ligase, cytoplasmic isoform X1",True,True,True
cytosol aminopeptidase,True,True,True
matrin-3 isoform X2,True,True,True
cathepsin O,True,True,True
dystrobrevin alpha isoform X5,True,True,True
RILP-like protein 2 isoform X3,True,True,True
phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein-like,True,True,True
cell division cycle-associated protein 2,True,True,True
SUN domain-containing protein 2 isoform X1,True,True,True
dihydropyrimidinase-related protein 2 isoform X1,True,True,True
ADP-ribosylation factor-like protein 6-interacting protein 4 isoform X1,True,True,True
heat shock protein beta-8,True,True,True
5'-AMP-activated protein kinase catalytic subunit alpha-1 isoform X2,True,True,True
monocarboxylate transporter 1,True,True,True
dnaJ homolog subfamily C member 25,True,True,True
nuclear factor 1 X-type isoform X2,True,True,True
T-complex protein 1 subunit delta,True,True,True
oxysterol-binding protein-related protein 5 isoform X1,True,True,True
clarin-2,True,True,True
olfactory receptor 51F2,True,True,True
WD repeat-containing protein 7 isoform X1,True,True,True
mediator of RNA polymerase II transcription subunit 13-like isoform X1,True,True,True
hydroxyacylglutathione hydrolase-like protein isoform X1,True,True,True
forkhead box protein N4,True,True,True
ran GTPase-activating protein 1 isoform X2,True,True,True
nuclear receptor 2C2-associated protein,True,True,True
desmoglein-3,True,True,True
LOW QUALITY PROTEIN: dystrotelin,True,True,True
granzyme A,True,True,True
vesicle transport through interaction with t-SNAREs homolog 1A isoform X1,True,True,True
neurogranin,True,True,True
peroxisome assembly protein 12,True,True,True
glycogen synthase kinase-3 beta isoform X1,True,True,True
cyclin-dependent kinase 16 isoform X1,True,True,True
DNA replication licensing factor MCM2,True,True,True
zinc finger protein 12,True,True,True
F-box only protein 44 isoform X1,True,True,True
bromodomain-containing protein 9 isoform X1,True,True,True
fibronectin type III domain-containing protein 10,True,True,True
potassium voltage-gated channel subfamily KQT member 5 isoform X2,True,True,True
cationic amino acid transporter 2 isoform X2,True,True,True
fin bud initiation factor homolog,True,True,True
nucleoredoxin-like protein 1,True,True,True
MORC family CW-type zinc finger protein 3,True,True,True
coiled-coil domain-containing protein 70,True,True,True
signal peptidase complex subunit 1,True,True,True
protein IWS1 homolog isoform X2,True,True,True
telomeric repeat-binding factor 1 isoform X1,True,True,True
coiled-coil domain-containing protein 178,True,True,True
ralBP1-associated Eps domain-containing protein 1 isoform X4,True,True,True
protein FAM89A,True,True,True
histone deacetylase 7 isoform X4,True,True,True
diacylglycerol kinase alpha isoform X1,True,True,True
protein unc-13 homolog B isoform X1,True,True,True
"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",True,True,True
basigin,True,True,True
delta(14)-sterol reductase LBR,True,True,True
uncharacterized protein C3orf38 homolog isoform X1,True,True,True
myotubularin-related protein 12,True,True,True
ruvB-like 2,True,True,True
testis-specific Y-encoded-like protein 5,True,True,True
epidermal growth factor receptor substrate 15-like 1 isoform X3,True,True,True
transmembrane protein 134 isoform X2,True,True,True
sodium/myo-inositol cotransporter 2,True,True,True
patatin-like phospholipase domain-containing protein 6 isoform X1,True,True,True
P3 protein,True,True,True
"alpha-2,8-sialyltransferase 8E isoform X2",True,True,True
leucine-rich repeat-containing protein 59,True,True,True
mesoderm induction early response protein 2 isoform X1,True,True,True
prostaglandin G/H synthase 2,True,True,True
podocan,True,True,True
cell surface A33 antigen,True,True,True
MAP kinase-activating death domain protein isoform X22,True,True,True
PHD finger protein 21A isoform X3,True,True,True
putative E3 ubiquitin-protein ligase UNKL isoform X3,True,True,True
poly(rC)-binding protein 3 isoform X4,True,True,True
zinc finger and BTB domain-containing protein 44 isoform X1,True,True,True
glutamate decarboxylase 2,True,True,True
"POU domain, class 6, transcription factor 2",True,True,True
olfactory receptor 5T1-like,True,True,True
protein FAM184B isoform X2,True,True,True
smoothelin isoform X2,True,True,True
dipeptidase 3,True,True,True
"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B isoform X1",True,True,True
SH3 domain-containing kinase-binding protein 1 isoform X2,True,True,True
testis-specific expressed protein 55,True,True,True
eukaryotic translation initiation factor 1b,True,True,True
serine/threonine-protein kinase TAO2 isoform X1,True,True,True
uncharacterized protein C11orf96 homolog,True,True,True
"histidine--tRNA ligase, mitochondrial isoform X3",True,True,True
serine/threonine-protein kinase ULK1 isoform X1,True,True,True
lymphocyte antigen 6E,True,True,True
BEN domain-containing protein 7 isoform X1,True,True,True
interleukin-17C,True,True,True
kelch domain-containing protein 9,True,True,True
V-type proton ATPase subunit e 1,True,True,True
"C-type lectin domain family 17, member A",True,True,True
protein OS-9 isoform X2,True,True,True
