Gene_Product	In_WildYak	In_Takin	In_WaterBuffalo
armadillo repeat-containing protein 8 isoform X9	FALSE	FALSE	TRUE
Golgi reassembly-stacking protein 2	FALSE	TRUE	FALSE
HERV-H LTR-associating protein 2 isoform X1	TRUE	FALSE	TRUE
latent-transforming growth factor beta-binding protein 1 isoform X4	TRUE	FALSE	TRUE
sodium- and chloride-dependent transporter XTRP3 isoform X2	TRUE	FALSE	TRUE
transcription factor 20 isoform X2	TRUE	TRUE	TRUE
guanylate-binding protein 1-like	FALSE	TRUE	FALSE
tetraspanin-13-like	FALSE	FALSE	TRUE
disintegrin and metalloproteinase domain-containing protein 15 isoform X15	FALSE	FALSE	TRUE
disks large homolog 3 isoform X2	TRUE	FALSE	TRUE
uncharacterized protein C21orf58 homolog isoform X3	TRUE	FALSE	FALSE
aprataxin isoform X5	FALSE	FALSE	TRUE
"LOW QUALITY PROTEIN: succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial-like"	FALSE	FALSE	TRUE
L-lactate dehydrogenase C chain isoform X4	FALSE	FALSE	TRUE
A disintegrin and metalloproteinase with thrombospondin motifs 14 isoform X5	FALSE	FALSE	TRUE
liprin-alpha-4 isoform X5	FALSE	FALSE	TRUE
"probable asparagine--tRNA ligase, mitochondrial isoform X7"	FALSE	FALSE	TRUE
zinc finger protein 64 isoform X1	TRUE	TRUE	TRUE
hypermethylated in cancer 1 protein isoform X2	TRUE	FALSE	TRUE
"28S ribosomal protein S10, mitochondrial isoform X1"	FALSE	FALSE	TRUE
UDP-glucuronosyltransferase 2A1 isoform X2	TRUE	FALSE	TRUE
MAGUK p55 subfamily member 2 isoform X1	TRUE	FALSE	TRUE
testis-specific Y-encoded protein 1	TRUE	FALSE	FALSE
SLAM family member 8 isoform X2	FALSE	FALSE	TRUE
carbonic anhydrase 13 isoform X2	TRUE	FALSE	TRUE
sentrin-specific protease 6 isoform X5	TRUE	FALSE	TRUE
protein CC2D2B isoform X6	FALSE	FALSE	TRUE
LIM/homeobox protein Lhx4	TRUE	TRUE	FALSE
myocardin isoform X3	TRUE	FALSE	TRUE
protein furry homolog-like isoform X1	TRUE	FALSE	TRUE
UDP-glucuronosyltransferase 1A3	TRUE	FALSE	FALSE
forkhead box protein P2 isoform X3	FALSE	FALSE	TRUE
transmembrane protein C17orf113 homolog	FALSE	FALSE	TRUE
"CMP-N-acetylneuraminate-poly-alpha-2, 8-sialyltransferase isoform X2"	FALSE	FALSE	TRUE
tumor necrosis factor receptor superfamily member 19	TRUE	TRUE	FALSE
"nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial isoform X1"	TRUE	FALSE	FALSE
proteasome subunit beta type-2	TRUE	TRUE	FALSE
zinc finger protein 184	FALSE	TRUE	TRUE
zinc finger protein Rlf isoform X1	FALSE	FALSE	TRUE
probable methyltransferase-like protein 24 isoform X4	TRUE	FALSE	FALSE
inhibitor of nuclear factor kappa-B kinase-interacting protein isoform X2	TRUE	TRUE	TRUE
protein FAM118A isoform X4	TRUE	FALSE	TRUE
disabled homolog 2-interacting protein isoform X5	TRUE	TRUE	TRUE
estrogen-related receptor gamma isoform X6	FALSE	FALSE	TRUE
arginase-1	TRUE	TRUE	TRUE
zinc finger protein 665-like isoform X1	FALSE	FALSE	TRUE
dipeptidyl peptidase 1	FALSE	TRUE	FALSE
LOW QUALITY PROTEIN: GTP-binding nuclear protein Ran	FALSE	FALSE	TRUE
protein cornichon homolog 3 isoform X11	TRUE	FALSE	TRUE
serine/threonine-protein kinase Chk1 isoform X3	FALSE	FALSE	TRUE
aggrecan core protein isoform X2	TRUE	FALSE	TRUE
brother of CDO	FALSE	TRUE	FALSE
basic salivary proline-rich protein 3-like	TRUE	FALSE	TRUE
"NACHT, LRR and PYD domains-containing protein 8 isoform X7"	FALSE	FALSE	TRUE
ubiquitin-associated protein 2 isoform X3	FALSE	FALSE	TRUE
TATA box-binding protein-associated factor RNA polymerase I subunit C isoform X1	FALSE	TRUE	FALSE
olfactory receptor 5AL1-like	FALSE	TRUE	TRUE
protein SFI1 homolog isoform X13	FALSE	FALSE	TRUE
segment polarity protein dishevelled homolog DVL-2 isoform X7	FALSE	FALSE	TRUE
chemokine-like receptor 1 isoform X4	FALSE	FALSE	TRUE
megakaryocyte-associated tyrosine-protein kinase	FALSE	TRUE	FALSE
epididymal-specific lipocalin-6 isoform X5	FALSE	FALSE	TRUE
excitatory amino acid transporter 2 isoform X1	TRUE	FALSE	TRUE
solute carrier family 12 member 1 isoform X2	TRUE	FALSE	TRUE
dexamethasone-induced Ras-related protein 1	FALSE	TRUE	TRUE
TBC1 domain family member 9 isoform X9	FALSE	FALSE	TRUE
G protein-regulated inducer of neurite outgrowth 2 isoform X2	FALSE	FALSE	TRUE
signal peptide peptidase-like 2A isoform X2	TRUE	FALSE	TRUE
MAPK/MAK/MRK overlapping kinase isoform X5	TRUE	FALSE	TRUE
actin-binding LIM protein 1 isoform X4	TRUE	TRUE	TRUE
U6 snRNA phosphodiesterase isoform X5	FALSE	FALSE	TRUE
inositol-tetrakisphosphate 1-kinase isoform X1	FALSE	TRUE	TRUE
ADP-ribose glycohydrolase OARD1 isoform X3	FALSE	FALSE	TRUE
tudor domain-containing protein 15	TRUE	TRUE	FALSE
transcription factor PU.1 isoform X6	FALSE	FALSE	TRUE
leukemia inhibitory factor isoform X1	FALSE	FALSE	TRUE
nuclear autoantigenic sperm protein-like isoform X1	FALSE	FALSE	TRUE
intraflagellar transport protein 52 homolog isoform X4	FALSE	FALSE	TRUE
sperm flagellar protein 2 isoform X7	FALSE	FALSE	TRUE
armadillo repeat-containing protein 3 isoform X4	FALSE	FALSE	TRUE
E1A-binding protein p400 isoform X9	FALSE	FALSE	TRUE
ras-related protein Rab-4A	TRUE	FALSE	TRUE
"beta-1,4-galactosyltransferase 7 isoform X5"	FALSE	FALSE	TRUE
tRNA N(3)-cytidine methyltransferase METTL6 isoform X1	TRUE	FALSE	FALSE
E3 SUMO-protein ligase PIAS1 isoform X1	TRUE	TRUE	TRUE
leucine-zipper-like transcriptional regulator 1 isoform X1	TRUE	TRUE	TRUE
MAP kinase-activated protein kinase 5 isoform X2	TRUE	TRUE	TRUE
PHD finger protein 1 isoform X4	FALSE	TRUE	TRUE
UDP-glucuronosyltransferase 2B17 isoform X2	TRUE	FALSE	FALSE
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 isoform X1	TRUE	TRUE	TRUE
heat shock factor protein 5 isoform X1	FALSE	FALSE	TRUE
cilia- and flagella-associated protein 221 isoform X2	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: V-type proton ATPase subunit F	TRUE	FALSE	FALSE
oxysterol-binding protein-related protein 9 isoform X5	TRUE	FALSE	TRUE
putative DMBT1-like protein	FALSE	FALSE	TRUE
transmembrane and coiled-coil domain-containing protein 4 isoform X2	TRUE	TRUE	TRUE
carboxypeptidase D	TRUE	TRUE	TRUE
stromal membrane-associated protein 1	FALSE	TRUE	FALSE
apolipoprotein L6 isoform X3	TRUE	FALSE	FALSE
chondroitin sulfate glucuronyltransferase isoform X3	FALSE	TRUE	TRUE
dynactin-associated protein	FALSE	FALSE	TRUE
testis-specific gene 10 protein isoform X4	FALSE	FALSE	TRUE
ras association domain-containing protein 4 isoform X3	FALSE	TRUE	TRUE
flagellum-associated coiled-coil domain-containing protein 1 isoform X2	FALSE	FALSE	TRUE
disks large homolog 1 isoform X5	TRUE	FALSE	TRUE
kinesin-like protein KIF17 isoform X1	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: cytoplasmic FMR1-interacting protein 1	FALSE	FALSE	TRUE
proline-rich protein 29	TRUE	FALSE	TRUE
DNA-binding protein RFXANK isoform X3	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: DNA fragmentation factor subunit alpha-like	TRUE	FALSE	FALSE
zinc finger protein 674 isoform X3	TRUE	FALSE	TRUE
alpha-S2-casein-like precursor	FALSE	FALSE	TRUE
growth arrest and DNA damage-inducible protein GADD45 beta	TRUE	TRUE	TRUE
aurora kinase B isoform X3	FALSE	FALSE	TRUE
cystic fibrosis transmembrane conductance regulator	FALSE	TRUE	FALSE
uncharacterized protein C2orf92 homolog isoform X5	FALSE	FALSE	TRUE
receptor expression-enhancing protein 2	FALSE	TRUE	FALSE
serine/threonine kinase-like domain-containing protein STKLD1	TRUE	TRUE	FALSE
epidermal growth factor receptor kinase substrate 8-like protein 3 isoform X3	FALSE	FALSE	TRUE
eyes absent homolog 4 isoform X4	TRUE	TRUE	TRUE
keratin-associated protein 8-1	TRUE	FALSE	TRUE
BRISC and BRCA1-A complex member 1 isoform X2	FALSE	TRUE	TRUE
inactive rhomboid protein 1 isoform X1	TRUE	TRUE	TRUE
dystrobrevin alpha isoform X2	TRUE	TRUE	TRUE
calcium-activated potassium channel subunit beta-3	FALSE	TRUE	FALSE
glycerophosphodiester phosphodiesterase domain-containing protein 4 isoform X11	FALSE	FALSE	TRUE
protein aurora borealis	FALSE	TRUE	FALSE
IQ motif and ankyrin repeat domain-containing protein 1 isoform X10	TRUE	FALSE	FALSE
scavenger receptor cysteine-rich domain-containing protein SCART1	FALSE	FALSE	TRUE
homeobox expressed in ES cells 1 isoform X1	TRUE	FALSE	TRUE
olfactory receptor 8I2-like	FALSE	FALSE	TRUE
SH3-containing GRB2-like protein 3-interacting protein 1 isoform X2	TRUE	FALSE	TRUE
histone H1.2	TRUE	TRUE	TRUE
CYFIP-related Rac1 interactor B isoform X2	TRUE	FALSE	TRUE
AP2-associated protein kinase 1 isoform X19	FALSE	FALSE	TRUE
serine/threonine-protein kinase MRCK gamma isoform X3	TRUE	FALSE	TRUE
hemoglobin subunit epsilon-4	FALSE	FALSE	TRUE
equilibrative nucleoside transporter 1	TRUE	TRUE	FALSE
nucleoporin SEH1 isoform X3	FALSE	FALSE	TRUE
thiopurine S-methyltransferase	TRUE	TRUE	TRUE
leukocyte immunoglobulin-like receptor subfamily A member 6 isoform X33	FALSE	FALSE	TRUE
testis-expressed protein 47	TRUE	TRUE	TRUE
BRICHOS domain-containing protein 5 isoform X5	TRUE	FALSE	FALSE
CMT1A duplicated region transcript 4 protein	FALSE	TRUE	FALSE
kinesin-1 heavy chain isoform X2	TRUE	FALSE	TRUE
XK-related protein 6	FALSE	TRUE	TRUE
transcriptional coactivator YAP1 isoform X6	TRUE	FALSE	TRUE
C-type mannose receptor 2	FALSE	TRUE	FALSE
SAM and SH3 domain-containing protein 1 isoform X5	FALSE	FALSE	TRUE
grainyhead-like protein 2 homolog isoform X5	FALSE	FALSE	TRUE
rho guanine nucleotide exchange factor 4 isoform X1	TRUE	FALSE	TRUE
lysine-specific demethylase 6A-like isoform X4	TRUE	FALSE	FALSE
inactive phospholipase D5 isoform X1	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: polypeptide N-acetylgalactosaminyltransferase 15	TRUE	FALSE	FALSE
E3 ubiquitin ligase TRAF3IP2 isoform X6	FALSE	TRUE	FALSE
glutamate-rich protein 3 isoform X1	TRUE	FALSE	TRUE
proteasome subunit beta type-8	FALSE	TRUE	FALSE
cytoplasmic polyadenylation element-binding protein 2 isoform X4	TRUE	FALSE	TRUE
probable RNA-binding protein 23 isoform X4	FALSE	FALSE	TRUE
40S ribosomal protein S3	FALSE	TRUE	TRUE
85/88 kDa calcium-independent phospholipase A2 isoform X9	FALSE	FALSE	TRUE
polyhomeotic-like protein 3 isoform X5	FALSE	FALSE	TRUE
uronyl 2-sulfotransferase isoform X1	TRUE	FALSE	TRUE
zinc finger MYM-type protein 6 isoform X1	TRUE	FALSE	TRUE
FHF complex subunit HOOK interacting protein 2B isoform X4	FALSE	FALSE	TRUE
soluble scavenger receptor cysteine-rich domain-containing protein SSC5D isoform X2	TRUE	FALSE	TRUE
regulator of G-protein signaling 1	FALSE	TRUE	FALSE
mediator of RNA polymerase II transcription subunit 13-like isoform X4	FALSE	TRUE	FALSE
uncharacterized protein C8orf76 isoform X3	FALSE	FALSE	TRUE
protein yippee-like 3	TRUE	FALSE	FALSE
zinc finger protein 709	TRUE	FALSE	FALSE
ubiquitin-conjugating enzyme E2 E3 isoform X2	FALSE	FALSE	TRUE
"citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial"	TRUE	TRUE	FALSE
low-density lipoprotein receptor class A domain-containing protein 3 isoform X4	FALSE	FALSE	TRUE
ribonuclease CL2-like	FALSE	TRUE	FALSE
biogenesis of lysosome-related organelles complex 1 subunit 6 isoform X1	FALSE	FALSE	TRUE
LIM domain and actin-binding protein 1	FALSE	TRUE	FALSE
uncharacterized protein C18orf25 homolog isoform X3	FALSE	FALSE	TRUE
"neuroligin-4, X-linked isoform X1"	FALSE	FALSE	TRUE
kinesin-like protein KIF12 isoform X1	TRUE	FALSE	TRUE
specifically androgen-regulated gene protein isoform X2	TRUE	FALSE	TRUE
leucine-rich repeat-containing protein 45	FALSE	TRUE	FALSE
"glutamate receptor ionotropic, kainate 2 isoform X3"	TRUE	FALSE	TRUE
orexin/Hypocretin receptor type 1 isoform X1	TRUE	FALSE	FALSE
bromodomain adjacent to zinc finger domain protein 2B isoform X9	TRUE	FALSE	TRUE
"thioredoxin reductase 1, cytoplasmic"	FALSE	TRUE	TRUE
protein zwilch homolog	FALSE	TRUE	FALSE
nipped-B-like protein isoform X2	TRUE	FALSE	TRUE
mitochondrial antiviral-signaling protein isoform X5	TRUE	FALSE	TRUE
beta-adrenergic receptor kinase 2	FALSE	TRUE	FALSE
clustered mitochondria protein homolog isoform X3	TRUE	TRUE	TRUE
"glutamate receptor ionotropic, kainate 1 isoform X2"	TRUE	FALSE	TRUE
E3 ubiquitin-protein ligase CBL-B isoform X8	FALSE	FALSE	TRUE
trace amine-associated receptor 4	FALSE	TRUE	TRUE
solute carrier family 25 member 34 isoform X1	TRUE	TRUE	TRUE
podocan	TRUE	TRUE	TRUE
DENN domain-containing protein 4B isoform X2	TRUE	TRUE	TRUE
sorbin and SH3 domain-containing protein 2 isoform X6	TRUE	FALSE	TRUE
iduronate 2-sulfatase isoform X2	FALSE	TRUE	FALSE
C-Maf-inducing protein isoform X2	TRUE	TRUE	TRUE
GTPase HRas-like	FALSE	FALSE	TRUE
beta-arrestin-1 isoform X1	TRUE	TRUE	TRUE
MAM domain-containing protein 2 isoform X1	TRUE	FALSE	TRUE
valine--tRNA ligase isoform X2	FALSE	TRUE	TRUE
leucine-rich repeat and guanylate kinase domain-containing protein isoform X1	TRUE	FALSE	FALSE
PDZ domain-containing protein 11 isoform X2	TRUE	FALSE	TRUE
nonsense-mediated mRNA decay factor SMG7 isoform X5	TRUE	FALSE	FALSE
kinesin-like protein KIF2C isoform X4	FALSE	FALSE	TRUE
threonine aspartase 1 isoform X1	TRUE	FALSE	TRUE
rho guanine nucleotide exchange factor 28 isoform X9	FALSE	FALSE	TRUE
melanocortin receptor 5	TRUE	TRUE	TRUE
protein arginine N-methyltransferase 2 isoform X1	TRUE	FALSE	TRUE
TRAF family member-associated NF-kappa-B activator isoform X4	FALSE	FALSE	TRUE
uncharacterized protein C9orf152 homolog	TRUE	TRUE	TRUE
CWF19-like protein 2 isoform X2	TRUE	FALSE	TRUE
muskelin isoform X5	TRUE	FALSE	TRUE
Y+L amino acid transporter 1	TRUE	TRUE	FALSE
LOW QUALITY PROTEIN: CD9 antigen	TRUE	FALSE	FALSE
LOW QUALITY PROTEIN: phospholipid-transporting ATPase VB	TRUE	FALSE	FALSE
"nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial isoform X3"	TRUE	FALSE	FALSE
far upstream element-binding protein 1 isoform X14	TRUE	FALSE	TRUE
glutamate receptor 4 isoform X5	TRUE	FALSE	TRUE
uncharacterized protein KIAA0825 homolog isoform X11	FALSE	FALSE	TRUE
cytosolic phospholipase A2 epsilon isoform X3	FALSE	FALSE	TRUE
dysferlin isoform X15	TRUE	TRUE	TRUE
transcriptional repressor CTCF isoform X4	FALSE	FALSE	TRUE
meiosis-specific kinetochore protein isoform X5	FALSE	FALSE	TRUE
DNA polymerase alpha catalytic subunit isoform X6	FALSE	FALSE	TRUE
transmembrane protein 44 isoform X3	FALSE	TRUE	TRUE
mucolipin-2 isoform X1	FALSE	FALSE	TRUE
multiple C2 and transmembrane domain-containing protein 2 isoform X1	TRUE	FALSE	FALSE
corticosteroid 11-beta-dehydrogenase isozyme 1 isoform X1	FALSE	FALSE	TRUE
endomucin isoform X1	TRUE	TRUE	TRUE
hyaluronan synthase 2	TRUE	TRUE	FALSE
target of Nesh-SH3 isoform X25	TRUE	FALSE	TRUE
endoplasmic reticulum membrane-associated RNA degradation protein isoform X3	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: guanylate-binding protein 4-like	FALSE	FALSE	TRUE
hyaluronan and proteoglycan link protein 4	FALSE	TRUE	TRUE
CAP-Gly domain-containing linker protein 1 isoform X10	FALSE	FALSE	TRUE
olfactory receptor 1F1	TRUE	FALSE	TRUE
thiamin pyrophosphokinase 1 isoform X4	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: olfactory receptor 13G1	FALSE	TRUE	FALSE
LOW QUALITY PROTEIN: nesprin-1	TRUE	FALSE	FALSE
pleckstrin homology domain-containing family A member 8 isoform X5	TRUE	FALSE	FALSE
cilia- and flagella-associated protein 91 isoform X1	TRUE	FALSE	TRUE
BRICHOS domain-containing protein 5	FALSE	TRUE	FALSE
tetratricopeptide repeat protein 13 isoform X1	TRUE	FALSE	TRUE
sciellin isoform X5	TRUE	FALSE	TRUE
centrosomal protein 15	TRUE	FALSE	FALSE
"NACHT, LRR and PYD domains-containing protein 8 isoform X5"	FALSE	FALSE	TRUE
protein YIPF6 isoform X3	FALSE	FALSE	TRUE
lipid droplet assembly factor 1	TRUE	TRUE	FALSE
KAT8 regulatory NSL complex subunit 1 isoform X2	TRUE	TRUE	TRUE
collagen alpha-1(XI) chain isoform X3	FALSE	FALSE	TRUE
coiled-coil domain-containing protein 102B isoform X2	TRUE	FALSE	TRUE
interferon-induced protein 44 isoform X3	FALSE	FALSE	TRUE
VPS9 domain-containing protein 1 isoform X6	TRUE	FALSE	FALSE
LOW QUALITY PROTEIN: protein phosphatase 1 regulatory subunit 26	TRUE	FALSE	FALSE
secretogranin-3 isoform X1	FALSE	FALSE	TRUE
neurogenic locus notch homolog protein 3	TRUE	TRUE	FALSE
calcium-binding protein 39-like isoform X2	TRUE	FALSE	TRUE
protocadherin gamma-A12 isoform X3	FALSE	TRUE	FALSE
motor neuron and pancreas homeobox protein 1	TRUE	TRUE	TRUE
"beta-1,4-galactosyltransferase 6 isoform X1"	TRUE	FALSE	TRUE
endoplasmin	TRUE	TRUE	TRUE
protein patched homolog 2 isoform X2	TRUE	FALSE	TRUE
histone H2B type 1-J	TRUE	TRUE	TRUE
Krueppel-like factor 9	TRUE	TRUE	TRUE
rap guanine nucleotide exchange factor 2 isoform X10	TRUE	FALSE	TRUE
SEC14-like protein 3 isoform X3	FALSE	FALSE	TRUE
DNA-binding protein RFX2 isoform X1	TRUE	TRUE	TRUE
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial"	TRUE	TRUE	FALSE
organic anion transporter 7	TRUE	TRUE	FALSE
LOW QUALITY PROTEIN: sulfotransferase 1 family member D1-like	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase TRIM33 isoform X2	TRUE	FALSE	TRUE
insulin-like growth factor-binding protein 4	TRUE	TRUE	TRUE
BTB/POZ domain-containing protein KCTD9 isoform X2	FALSE	TRUE	FALSE
HEAT repeat-containing protein 5B	FALSE	TRUE	FALSE
sulfotransferase 1B1 isoform X1	TRUE	FALSE	FALSE
iroquois-class homeodomain protein IRX-5	TRUE	TRUE	TRUE
"short/branched chain specific acyl-CoA dehydrogenase, mitochondrial isoform X2"	FALSE	TRUE	TRUE
zinc finger CCCH domain-containing protein 18 isoform X5	FALSE	FALSE	TRUE
MICOS complex subunit MIC13 isoform X1	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: protein lifeguard 2-like	FALSE	TRUE	FALSE
60S ribosome subunit biogenesis protein NIP7 homolog isoform X2	TRUE	FALSE	TRUE
EF-hand domain-containing family member C2 isoform X3	TRUE	FALSE	TRUE
integrin beta-1-binding protein 2 isoform X2	TRUE	FALSE	TRUE
ataxin-3 isoform X2	TRUE	FALSE	TRUE
"cysteine desulfurase, mitochondrial isoform X2"	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: zinc finger protein 513	FALSE	TRUE	FALSE
trafficking protein particle complex subunit 2-like protein isoform X1	TRUE	FALSE	TRUE
zinc finger protein 879 isoform X4	TRUE	FALSE	FALSE
centromere protein I isoform X4	FALSE	FALSE	TRUE
heat shock 70 kDa protein 1-like isoform X1	TRUE	FALSE	FALSE
semaphorin-3B isoform X4	TRUE	FALSE	TRUE
kinesin-like protein KIF22	TRUE	TRUE	TRUE
serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X2	TRUE	TRUE	TRUE
heat shock protein beta-2	TRUE	TRUE	TRUE
fibroblast growth factor receptor 2 isoform X4	TRUE	FALSE	TRUE
protein asteroid homolog 1 isoform X1	FALSE	FALSE	TRUE
CMRF-35-like molecule 4 isoform X2	FALSE	FALSE	TRUE
sorting nexin-19 isoform X4	FALSE	FALSE	TRUE
methylenetetrahydrofolate reductase (NADPH) isoform X1	TRUE	TRUE	FALSE
nucleolar protein 4 isoform X5	TRUE	FALSE	TRUE
"acylglycerol kinase, mitochondrial"	TRUE	FALSE	FALSE
zinc finger protein 10	FALSE	TRUE	FALSE
securin	FALSE	TRUE	FALSE
small integral membrane protein 10-like protein 2B	FALSE	TRUE	FALSE
mitogen-activated protein kinase kinase kinase kinase 3 isoform X6	FALSE	FALSE	TRUE
protein patched homolog 1 isoform X4	FALSE	FALSE	TRUE
scaffold protein ILK isoform X1	TRUE	FALSE	FALSE
"POU domain, class 3, transcription factor 2"	TRUE	TRUE	TRUE
protein boule-like isoform X1	TRUE	FALSE	TRUE
tubulin beta chain	FALSE	TRUE	TRUE
regulating synaptic membrane exocytosis protein 1 isoform X39	FALSE	FALSE	TRUE
zinc finger protein 513	TRUE	FALSE	FALSE
"neurolysin, mitochondrial isoform X1"	TRUE	FALSE	TRUE
probable UDP-sugar transporter protein SLC35A4	TRUE	TRUE	TRUE
choline kinase alpha isoform X4	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: elongation factor 1-beta-like	FALSE	FALSE	TRUE
all-trans-retinol dehydrogenase [NAD(+)] ADH4	TRUE	FALSE	TRUE
target of Nesh-SH3 isoform X30	TRUE	FALSE	TRUE
ribosomal biogenesis protein LAS1L isoform X7	FALSE	FALSE	TRUE
probable palmitoyltransferase ZDHHC24	TRUE	TRUE	FALSE
protein PBDC1 isoform X3	FALSE	FALSE	TRUE
SH3 and cysteine-rich domain-containing protein 2 isoform X1	TRUE	FALSE	TRUE
interferon-related developmental regulator 2 isoform X6	TRUE	FALSE	TRUE
neuronal acetylcholine receptor subunit alpha-3 isoform X1	FALSE	FALSE	TRUE
CD2 antigen cytoplasmic tail-binding protein 2 isoform X1	TRUE	FALSE	FALSE
immunoglobulin heavy constant gamma 2-like	TRUE	FALSE	TRUE
ras-related protein Rab-1A isoform X2	FALSE	FALSE	TRUE
long-chain-fatty-acid--CoA ligase 6 isoform X2	TRUE	FALSE	TRUE
phospholipid-transporting ATPase IF isoform X6	TRUE	FALSE	FALSE
multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	TRUE	TRUE	FALSE
vesicle transport through interaction with t-SNAREs homolog 1A isoform X8	FALSE	FALSE	TRUE
serine/threonine-protein phosphatase 2B catalytic subunit beta isoform isoform X3	TRUE	FALSE	TRUE
rho GTPase-activating protein 23 isoform X3	FALSE	FALSE	TRUE
breast cancer metastasis-suppressor 1-like protein isoform X1	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: unconventional myosin-Vb	TRUE	TRUE	FALSE
IQ calmodulin-binding motif-containing protein 1 isoform X4	TRUE	FALSE	TRUE
copine-5	FALSE	TRUE	FALSE
nuclear receptor coactivator 6 isoform X7	TRUE	FALSE	TRUE
membrane-associated phosphatidylinositol transfer protein 2 isoform X10	FALSE	FALSE	TRUE
triadin isoform X23	TRUE	TRUE	FALSE
liver carboxylesterase-like isoform X1	FALSE	TRUE	FALSE
ATP-dependent DNA helicase PIF1 isoform X1	TRUE	FALSE	TRUE
rab GTPase-activating protein 1-like isoform X10	FALSE	FALSE	TRUE
zinc finger protein 10 isoform X3	TRUE	FALSE	FALSE
protein ELYS	FALSE	TRUE	FALSE
peroxisomal membrane protein 11C isoform X1	TRUE	FALSE	TRUE
UBX domain-containing protein 11 isoform X7	FALSE	FALSE	TRUE
N-acetyltransferase 14	FALSE	FALSE	TRUE
TGF-beta receptor type-2 isoform X2	FALSE	FALSE	TRUE
olfactory receptor 5B2	TRUE	FALSE	FALSE
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2 isoform X2"	TRUE	FALSE	FALSE
F-box only protein 21 isoform X2	FALSE	TRUE	TRUE
filamin-binding LIM protein 1 isoform X1	FALSE	FALSE	TRUE
ceramide glucosyltransferase isoform X1	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: alpha-tectorin	TRUE	FALSE	FALSE
ubiquitin-conjugating enzyme E2 C isoform X2	TRUE	FALSE	TRUE
leucine-rich repeat-containing protein 27 isoform X1	TRUE	FALSE	TRUE
protein DBF4 homolog A isoform X1	TRUE	FALSE	TRUE
carbonyl reductase [NADPH] 1 isoform X3	FALSE	FALSE	TRUE
vacuolar protein sorting-associated protein 26C isoform X1	TRUE	FALSE	TRUE
"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial isoform X1"	FALSE	FALSE	TRUE
large ribosomal subunit protein bL20m	TRUE	FALSE	FALSE
glutamine-rich protein 2 isoform X1	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: farnesyl pyrophosphate synthase-like	FALSE	TRUE	FALSE
low-density lipoprotein receptor class A domain-containing protein 1 isoform X8	TRUE	FALSE	FALSE
G-protein coupled receptor 171	TRUE	TRUE	FALSE
ras association domain-containing protein 9	TRUE	TRUE	TRUE
vigilin	FALSE	TRUE	TRUE
sorting nexin-31	FALSE	TRUE	FALSE
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1"	FALSE	TRUE	FALSE
calcium-binding mitochondrial carrier protein Aralar2 isoform X8	FALSE	FALSE	TRUE
glycine receptor subunit alpha-2 isoform X1	TRUE	FALSE	FALSE
intersectin-1 isoform X1	TRUE	FALSE	TRUE
vasculin isoform X2	TRUE	TRUE	TRUE
ubiquitin-conjugating enzyme E2 H	FALSE	TRUE	FALSE
"calcium uptake protein 3, mitochondrial isoform X3"	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: serine/arginine-rich splicing factor 10-like	FALSE	TRUE	TRUE
AT-rich interactive domain-containing protein 5A isoform X3	TRUE	FALSE	TRUE
cilia- and flagella-associated protein 418	TRUE	TRUE	FALSE
adhesion G protein-coupled receptor A1	TRUE	TRUE	FALSE
olfactory receptor 8B4	TRUE	TRUE	FALSE
zinc finger protein 75D isoform X2	FALSE	TRUE	TRUE
E3 SUMO-protein ligase EGR2 isoform X2	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: adhesion G protein-coupled receptor D2	TRUE	FALSE	FALSE
transmembrane protease serine 11G-like	FALSE	TRUE	FALSE
guanine nucleotide exchange factor DBS isoform X15	FALSE	FALSE	TRUE
catenin delta-1 isoform X7	TRUE	FALSE	TRUE
cyclin-dependent kinase 4 inhibitor B	TRUE	TRUE	TRUE
flap endonuclease GEN homolog 1	TRUE	TRUE	TRUE
forkhead box protein P2 isoform X1	TRUE	FALSE	TRUE
